epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,323.915,1.24742,1.73185,1.45336,0.63332,0.24094,0.20242,0.10734,1.5534,2.91952,1.74979,0.000534445,0.000534445,0.000534445
25,336.444,1.2452,1.68637,1.43434,0.47343,0.36355,0.25295,0.1552,1.24725,1.78022,1.45325,0.000532116,0.000532116,0.000532116
26,349.564,1.25672,1.70563,1.46222,0.39658,0.42039,0.25386,0.15248,1.30034,1.92769,1.50837,0.000529788,0.000529788,0.000529788
27,362.178,1.2206,1.64653,1.42682,0.4971,0.31892,0.26387,0.15003,1.42202,1.70633,1.61928,0.00052746,0.00052746,0.00052746
28,374.693,1.19956,1.6416,1.41094,0.34351,0.28586,0.22271,0.11667,1.50654,2.28467,1.68635,0.000525131,0.000525131,0.000525131
29,387.189,1.22702,1.5967,1.42823,0.52842,0.39691,0.2868,0.16642,1.37307,1.73592,1.54043,0.000522803,0.000522803,0.000522803
30,400.337,1.34127,1.71164,1.48534,0.48748,0.37694,0.2746,0.16879,1.40201,1.79432,1.60337,0.000520474,0.000520474,0.000520474
31,413.607,1.22781,1.61235,1.40739,0.40297,0.4421,0.28328,0.17114,1.2647,1.898,1.50299,0.000518146,0.000518146,0.000518146
32,426.79,1.16484,1.52898,1.35031,0.57074,0.38146,0.3275,0.20575,1.2078,1.70947,1.44481,0.000515817,0.000515817,0.000515817
33,441.043,1.23031,1.63337,1.44489,0.36728,0.38867,0.30253,0.19815,1.23762,1.65396,1.46204,0.000513489,0.000513489,0.000513489
34,453.687,1.19465,1.53984,1.39623,0.4392,0.40399,0.32047,0.19747,1.23526,1.95911,1.4704,0.00051116,0.00051116,0.00051116
35,466.241,1.18711,1.54841,1.38189,0.6103,0.306,0.30908,0.1905,1.30487,1.69459,1.52499,0.000508832,0.000508832,0.000508832
36,478.799,1.25159,1.54384,1.43863,0.49206,0.35547,0.33548,0.19705,1.35445,1.57284,1.52516,0.000506503,0.000506503,0.000506503
37,491.312,1.18996,1.54857,1.38937,0.56656,0.29848,0.31862,0.19918,1.27973,1.53167,1.52581,0.000504175,0.000504175,0.000504175
38,503.831,1.18184,1.44901,1.38282,0.61981,0.36404,0.39102,0.24495,1.20976,1.52523,1.43068,0.000501846,0.000501846,0.000501846
39,516.839,1.15275,1.53732,1.36199,0.62096,0.35351,0.37013,0.21525,1.38277,1.62932,1.57166,0.000499518,0.000499518,0.000499518
40,529.343,1.21932,1.48243,1.40297,0.41137,0.42244,0.29876,0.18136,1.3588,1.777,1.59488,0.000497189,0.000497189,0.000497189
41,541.844,1.19388,1.4967,1.4432,0.51518,0.39265,0.34554,0.21859,1.25313,1.67036,1.48472,0.000494861,0.000494861,0.000494861
42,554.508,1.1568,1.42532,1.37859,0.52787,0.38401,0.35788,0.22234,1.26585,1.62265,1.49626,0.000492532,0.000492532,0.000492532
43,567.143,1.14833,1.47656,1.3589,0.28011,0.50676,0.36264,0.22587,1.2362,1.51583,1.46018,0.000490204,0.000490204,0.000490204
44,581.029,1.14755,1.43229,1.34219,0.43459,0.37202,0.31376,0.19028,1.23385,1.6522,1.49383,0.000487875,0.000487875,0.000487875
45,593.69,1.17128,1.38116,1.39315,0.46919,0.38627,0.33242,0.20806,1.22457,1.55613,1.47326,0.000485547,0.000485547,0.000485547
46,606.243,1.11795,1.39373,1.3565,0.53451,0.36129,0.35228,0.21805,1.21675,1.51792,1.44951,0.000483218,0.000483218,0.000483218
47,618.73,1.09505,1.42495,1.3298,0.50361,0.39885,0.3649,0.23539,1.23012,1.47894,1.47324,0.00048089,0.00048089,0.00048089
48,631.874,1.08927,1.40738,1.3281,0.57678,0.37566,0.34019,0.21885,1.27404,1.48355,1.4933,0.000478561,0.000478561,0.000478561
49,644.435,1.15063,1.3462,1.36073,0.48139,0.47165,0.38518,0.24132,1.2038,1.55131,1.48526,0.000476233,0.000476233,0.000476233
50,657.036,1.10881,1.3339,1.30944,0.49621,0.40328,0.35609,0.24084,1.21403,1.52403,1.43853,0.000473904,0.000473904,0.000473904
51,669.52,1.12491,1.35095,1.36968,0.62415,0.32469,0.35679,0.22265,1.2436,1.49398,1.45718,0.000471576,0.000471576,0.000471576
52,682.075,1.10342,1.30236,1.32098,0.55848,0.44083,0.37006,0.24122,1.19144,1.49826,1.47885,0.000469248,0.000469248,0.000469248
53,694.627,1.10798,1.31537,1.34894,0.49561,0.21487,0.19913,0.12397,1.54096,2.86657,1.78991,0.000466919,0.000466919,0.000466919
54,707.172,1.15079,1.34225,1.36443,0.68844,0.37578,0.41201,0.2577,1.24108,1.37733,1.48715,0.000464591,0.000464591,0.000464591
55,721.506,1.06553,1.27166,1.31414,0.5281,0.37626,0.36444,0.22585,1.2136,1.61195,1.45958,0.000462262,0.000462262,0.000462262
56,734.09,1.11191,1.28483,1.32991,0.43795,0.47502,0.36585,0.24372,1.18422,1.52356,1.41959,0.000459934,0.000459934,0.000459934
57,746.637,1.08194,1.27007,1.34155,0.5191,0.3929,0.31352,0.19252,1.36157,1.86552,1.56485,0.000457605,0.000457605,0.000457605
58,759.164,1.085,1.2695,1.32046,0.4009,0.40385,0.31431,0.18178,1.42059,1.76117,1.62941,0.000455277,0.000455277,0.000455277
59,771.696,1.09289,1.28272,1.3221,0.35419,0.47573,0.41565,0.28052,1.233,1.55725,1.51188,0.000452948,0.000452948,0.000452948
60,784.774,1.09543,1.30123,1.3243,0.59403,0.42858,0.40012,0.23305,1.27597,1.48957,1.54291,0.00045062,0.00045062,0.00045062
61,797.332,1.05816,1.23385,1.29098,0.43357,0.28003,0.22676,0.12696,1.63589,2.50745,1.74176,0.000448291,0.000448291,0.000448291
62,809.916,1.00594,1.15867,1.26939,0.59855,0.37507,0.40509,0.25466,1.19017,1.40629,1.43858,0.000445963,0.000445963,0.000445963
63,822.436,1.08327,1.22068,1.32572,0.63767,0.41441,0.42108,0.25077,1.18658,1.53584,1.44618,0.000443634,0.000443634,0.000443634
64,834.977,1.0464,1.1968,1.28468,0.65401,0.40692,0.42904,0.27171,1.27861,1.52465,1.52326,0.000441306,0.000441306,0.000441306
65,847.474,1.02916,1.15117,1.28779,0.58085,0.40492,0.45636,0.2664,1.32744,1.6359,1.5646,0.000438977,0.000438977,0.000438977
66,861.206,1.04076,1.26284,1.31466,0.57822,0.44492,0.42488,0.27825,1.20192,1.42309,1.47836,0.000436649,0.000436649,0.000436649
67,873.743,1.07739,1.1582,1.30903,0.67832,0.39081,0.44218,0.27619,1.26877,1.50237,1.49171,0.00043432,0.00043432,0.00043432
68,886.297,1.02232,1.15879,1.27481,0.56887,0.47924,0.44699,0.30003,1.14558,1.29128,1.43055,0.000431992,0.000431992,0.000431992
69,899.374,1.04528,1.22672,1.30772,0.73005,0.34554,0.43178,0.27873,1.213,1.33389,1.46805,0.000429663,0.000429663,0.000429663
70,911.985,1.01349,1.12235,1.28042,0.48557,0.50111,0.45016,0.27935,1.19895,1.38797,1.45871,0.000427335,0.000427335,0.000427335
71,924.638,1.00553,1.12512,1.27661,0.59719,0.42442,0.45408,0.29155,1.22203,1.39288,1.4645,0.000425006,0.000425006,0.000425006
72,937.273,1.04596,1.18909,1.305,0.72646,0.21839,0.27104,0.16584,1.39749,2.30014,1.65632,0.000422678,0.000422678,0.000422678
73,949.829,0.98896,1.12253,1.269,0.63664,0.37778,0.41762,0.27108,1.18377,1.44238,1.44944,0.000420349,0.000420349,0.000420349
74,962.44,0.98072,1.08187,1.26284,0.38833,0.45275,0.37592,0.22557,1.24872,1.57757,1.51101,0.000418021,0.000418021,0.000418021
75,975.085,1.02236,1.13897,1.26773,0.50656,0.35695,0.39792,0.25644,1.19708,1.40576,1.43734,0.000415692,0.000415692,0.000415692
76,987.709,0.98884,1.07971,1.25815,0.67994,0.41693,0.4516,0.28953,1.22419,1.34327,1.48069,0.000413364,0.000413364,0.000413364
77,1001.55,1.00396,1.10986,1.27202,0.42822,0.40547,0.39119,0.23935,1.25901,1.55906,1.49368,0.000411036,0.000411036,0.000411036
78,1014.14,0.93331,1.13574,1.22506,0.43876,0.48078,0.41608,0.28418,1.19577,1.41217,1.4594,0.000408707,0.000408707,0.000408707
79,1026.63,0.98145,1.15292,1.27079,0.46508,0.48506,0.43109,0.27552,1.29584,1.47135,1.57747,0.000406379,0.000406379,0.000406379
80,1039.14,0.98248,1.11418,1.25737,0.42511,0.52105,0.43569,0.28413,1.22125,1.50763,1.51418,0.00040405,0.00040405,0.00040405
81,1051.67,0.973,1.10571,1.25385,0.47884,0.4427,0.4336,0.29536,1.12404,1.28634,1.41178,0.000401722,0.000401722,0.000401722
82,1064.22,0.94507,0.99981,1.23284,0.62208,0.40672,0.421,0.28468,1.19024,1.39245,1.45246,0.000399393,0.000399393,0.000399393
83,1076.8,0.9837,1.05146,1.26564,0.53295,0.41153,0.40261,0.25039,1.24343,1.41474,1.48921,0.000397065,0.000397065,0.000397065
84,1089.36,0.92882,1.01132,1.23742,0.46052,0.3106,0.26876,0.16139,1.31789,2.42891,1.55145,0.000394736,0.000394736,0.000394736
85,1101.93,0.94458,1.06275,1.24676,0.60479,0.35243,0.38989,0.25502,1.25333,1.53444,1.49575,0.000392408,0.000392408,0.000392408
86,1114.52,0.93341,0.99631,1.21934,0.42974,0.51604,0.4336,0.29304,1.12249,1.3577,1.42963,0.000390079,0.000390079,0.000390079
87,1127.02,0.92771,0.98491,1.21935,0.63695,0.46914,0.46266,0.29756,1.14377,1.31965,1.45525,0.000387751,0.000387751,0.000387751
88,1140.83,0.95541,1.00017,1.23746,0.44613,0.44364,0.37136,0.23867,1.2723,1.58936,1.53155,0.000385422,0.000385422,0.000385422
89,1153.46,0.96111,1.03555,1.23884,0.62729,0.37578,0.42437,0.26028,1.25737,1.48229,1.49035,0.000383094,0.000383094,0.000383094
90,1166.08,0.91093,0.97388,1.21814,0.48507,0.5224,0.48373,0.33181,1.16873,1.24328,1.46498,0.000380765,0.000380765,0.000380765
91,1179.28,0.88628,0.98463,1.20282,0.57278,0.43092,0.46637,0.31841,1.16146,1.33764,1.43961,0.000378437,0.000378437,0.000378437
92,1191.95,0.94775,1.0613,1.22029,0.4147,0.42507,0.38386,0.25912,1.18888,1.50555,1.4781,0.000376108,0.000376108,0.000376108
93,1204.55,0.9085,0.95248,1.23525,0.59082,0.40761,0.46187,0.31385,1.13483,1.31897,1.40072,0.00037378,0.00037378,0.00037378
94,1217.07,0.96331,1.05158,1.23088,0.55894,0.47255,0.47472,0.31509,1.15544,1.27019,1.46014,0.000371451,0.000371451,0.000371451
95,1229.59,0.92138,0.94117,1.21548,0.48188,0.44246,0.44756,0.296,1.19204,1.34873,1.46786,0.000369123,0.000369123,0.000369123
96,1242.11,0.93679,0.93645,1.20828,0.63944,0.4286,0.45063,0.30013,1.16628,1.32793,1.49794,0.000366794,0.000366794,0.000366794
97,1254.64,0.88622,0.89925,1.20916,0.5566,0.41451,0.44467,0.29792,1.16025,1.42257,1.478,0.000364466,0.000364466,0.000364466
98,1267.21,0.9168,0.92574,1.20418,0.56352,0.49993,0.46714,0.31223,1.14515,1.33461,1.48328,0.000362137,0.000362137,0.000362137
99,1281.02,0.85139,0.86533,1.16869,0.50415,0.5427,0.48399,0.32895,1.14079,1.36809,1.44025,0.000359809,0.000359809,0.000359809
100,1293.54,0.88726,0.88217,1.20003,0.67833,0.43711,0.48605,0.32973,1.11216,1.29316,1.42743,0.00035748,0.00035748,0.00035748
101,1306.05,0.91051,0.90471,1.22505,0.4359,0.49129,0.43951,0.28501,1.20336,1.3613,1.49189,0.000355152,0.000355152,0.000355152
102,1318.58,0.87559,0.90594,1.18466,0.55006,0.48835,0.49049,0.33392,1.17142,1.33589,1.45742,0.000352824,0.000352824,0.000352824
103,1331.62,0.84087,0.87106,1.17165,0.47172,0.47694,0.45451,0.3081,1.1892,1.30075,1.48898,0.000350495,0.000350495,0.000350495
104,1344.25,0.82795,0.82767,1.1443,0.53983,0.41213,0.42156,0.28758,1.21538,1.4581,1.49481,0.000348167,0.000348167,0.000348167
105,1356.85,0.95129,0.9861,1.24463,0.65895,0.40291,0.43392,0.29301,1.18846,1.43252,1.45514,0.000345838,0.000345838,0.000345838
106,1369.4,0.86326,0.84272,1.16714,0.47318,0.4603,0.45202,0.29834,1.26769,1.44565,1.56601,0.00034351,0.00034351,0.00034351
107,1382.08,0.83096,0.7963,1.15496,0.67803,0.42946,0.49043,0.35386,1.13351,1.27896,1.44415,0.000341181,0.000341181,0.000341181
108,1395.29,0.83351,0.83973,1.18017,0.46776,0.48335,0.48136,0.33249,1.1546,1.41232,1.46192,0.000338853,0.000338853,0.000338853
109,1407.97,0.85514,0.81061,1.19334,0.55365,0.44996,0.49248,0.35037,1.13287,1.26654,1.43738,0.000336524,0.000336524,0.000336524
110,1421.79,0.86181,0.80215,1.18834,0.52188,0.5252,0.54907,0.36163,1.14996,1.28112,1.43826,0.000334196,0.000334196,0.000334196
111,1434.84,0.84101,0.82431,1.15715,0.66633,0.43022,0.48527,0.33263,1.10656,1.22147,1.43727,0.000331867,0.000331867,0.000331867
112,1447.47,0.80773,0.76813,1.13661,0.57646,0.39262,0.4613,0.31586,1.15674,1.30932,1.45922,0.000329539,0.000329539,0.000329539
113,1460.09,0.84394,0.84202,1.17393,0.44995,0.57171,0.48757,0.34068,1.13206,1.28103,1.45939,0.00032721,0.00032721,0.00032721
114,1472.69,0.81877,0.82414,1.14479,0.52089,0.53763,0.52366,0.34665,1.19709,1.3111,1.49762,0.000324882,0.000324882,0.000324882
115,1485.34,0.79896,0.77195,1.12244,0.59795,0.50766,0.49415,0.33099,1.18393,1.27232,1.47628,0.000322553,0.000322553,0.000322553
116,1497.86,0.82549,0.82029,1.14621,0.54394,0.44257,0.42649,0.2797,1.26209,1.49738,1.49331,0.000320225,0.000320225,0.000320225
117,1510.4,0.85899,0.78204,1.15787,0.55142,0.4357,0.44774,0.30372,1.23614,1.44155,1.51465,0.000317896,0.000317896,0.000317896
118,1523.05,0.79895,0.74787,1.11817,0.58107,0.49634,0.48806,0.33595,1.13134,1.38152,1.44972,0.000315568,0.000315568,0.000315568
119,1535.61,0.8112,0.77739,1.14367,0.61095,0.46682,0.49645,0.34608,1.15517,1.31573,1.48032,0.000313239,0.000313239,0.000313239
120,1548.14,0.76948,0.74285,1.10899,0.56073,0.42522,0.4665,0.31658,1.16511,1.43241,1.49901,0.000310911,0.000310911,0.000310911
121,1561.94,0.77694,0.74687,1.12092,0.56287,0.39233,0.45909,0.30241,1.22733,1.42442,1.52703,0.000308582,0.000308582,0.000308582
122,1574.45,0.78381,0.77958,1.13997,0.5594,0.58749,0.52303,0.35541,1.17465,1.30135,1.48729,0.000306254,0.000306254,0.000306254
123,1586.97,0.75258,0.72259,1.11804,0.53996,0.51765,0.53566,0.36974,1.1414,1.27268,1.46899,0.000303925,0.000303925,0.000303925
124,1600.02,0.77712,0.72599,1.12738,0.53801,0.49294,0.52185,0.35862,1.16619,1.23902,1.50136,0.000301597,0.000301597,0.000301597
125,1612.59,0.77029,0.70096,1.11338,0.56005,0.45723,0.47372,0.30424,1.16684,1.44173,1.49442,0.000299268,0.000299268,0.000299268
126,1625.16,0.78128,0.78424,1.15112,0.59105,0.45603,0.49954,0.34391,1.14581,1.34975,1.50566,0.00029694,0.00029694,0.00029694
127,1637.73,0.77865,0.71588,1.13085,0.53373,0.47995,0.49399,0.33135,1.17947,1.25244,1.51581,0.000294612,0.000294612,0.000294612
128,1650.31,0.77061,0.7842,1.12,0.60381,0.48278,0.51438,0.35286,1.12886,1.33706,1.46697,0.000292283,0.000292283,0.000292283
129,1662.79,0.78823,0.7652,1.14064,0.62076,0.42249,0.45614,0.30642,1.21659,1.45132,1.52615,0.000289955,0.000289955,0.000289955
130,1675.39,0.79393,0.74874,1.15073,0.58757,0.45775,0.48485,0.33369,1.14499,1.30174,1.49714,0.000287626,0.000287626,0.000287626
131,1687.98,0.7521,0.69574,1.11687,0.57522,0.52259,0.50454,0.35664,1.16006,1.2885,1.48867,0.000285298,0.000285298,0.000285298
132,1701.88,0.74482,0.75124,1.11969,0.55573,0.44032,0.45458,0.30904,1.19829,1.43321,1.50907,0.000282969,0.000282969,0.000282969
133,1714.47,0.78793,0.71269,1.13873,0.57778,0.40148,0.44813,0.30825,1.16432,1.39754,1.51908,0.000280641,0.000280641,0.000280641
134,1727,0.75692,0.71688,1.13007,0.58701,0.53082,0.51797,0.35354,1.17221,1.30936,1.53868,0.000278312,0.000278312,0.000278312
135,1739.52,0.77553,0.7668,1.11994,0.64637,0.49562,0.51845,0.36028,1.17584,1.29664,1.55481,0.000275984,0.000275984,0.000275984
136,1752.04,0.80559,0.75145,1.15214,0.72757,0.45353,0.51835,0.3597,1.15221,1.2816,1.50498,0.000273655,0.000273655,0.000273655
137,1764.57,0.75147,0.68983,1.11545,0.68652,0.46729,0.49054,0.32372,1.18617,1.3194,1.54874,0.000271327,0.000271327,0.000271327
138,1777.1,0.78491,0.79733,1.15074,0.60968,0.44822,0.46338,0.30811,1.20897,1.52445,1.53158,0.000268998,0.000268998,0.000268998
139,1789.63,0.71817,0.64429,1.08356,0.42857,0.54226,0.47904,0.33042,1.16439,1.30573,1.52012,0.00026667,0.00026667,0.00026667
140,1802.06,0.75721,0.72719,1.14751,0.63257,0.46161,0.4785,0.33147,1.20733,1.48713,1.5071,0.000264341,0.000264341,0.000264341
141,1814.57,0.74159,0.68833,1.11362,0.58023,0.51037,0.5291,0.35638,1.17472,1.22394,1.51258,0.000262013,0.000262013,0.000262013
142,1827.16,0.70774,0.67895,1.09041,0.53101,0.54809,0.50833,0.34638,1.15062,1.2424,1.50359,0.000259684,0.000259684,0.000259684
143,1840.99,0.72536,0.65161,1.08637,0.40679,0.50821,0.48853,0.33361,1.19591,1.34293,1.52046,0.000257356,0.000257356,0.000257356
144,1853.49,0.72081,0.68594,1.10523,0.6257,0.42657,0.4895,0.3435,1.15821,1.2997,1.49663,0.000255027,0.000255027,0.000255027
145,1866,0.72246,0.67145,1.10482,0.59841,0.49233,0.46641,0.32812,1.12659,1.36163,1.46541,0.000252699,0.000252699,0.000252699
146,1878.55,0.7072,0.8504,1.10375,0.49171,0.47802,0.50573,0.35497,1.16996,1.23361,1.52139,0.00025037,0.00025037,0.00025037
147,1891.05,0.70018,0.68092,1.07675,0.5196,0.55678,0.56313,0.37309,1.1929,1.25215,1.54792,0.000248042,0.000248042,0.000248042
148,1904.1,0.68023,0.64753,1.07528,0.63557,0.49751,0.50172,0.3448,1.1568,1.24201,1.52859,0.000245713,0.000245713,0.000245713
149,1916.68,0.70228,0.60999,1.0819,0.5342,0.54004,0.51118,0.35879,1.17104,1.29733,1.54727,0.000243385,0.000243385,0.000243385
150,1929.25,0.69992,0.63978,1.08298,0.67634,0.47189,0.51068,0.34645,1.18052,1.3067,1.53681,0.000241056,0.000241056,0.000241056
151,1941.78,0.69931,0.64689,1.0759,0.53952,0.46275,0.52254,0.36859,1.14066,1.25285,1.51428,0.000238728,0.000238728,0.000238728
152,1954.35,0.68387,0.6143,1.07671,0.53063,0.52567,0.5386,0.38179,1.13155,1.26415,1.4763,0.0002364,0.0002364,0.0002364
153,1967.56,0.69316,0.67344,1.08072,0.44344,0.49483,0.42525,0.29246,1.19872,1.38128,1.53053,0.000234071,0.000234071,0.000234071
154,1981.41,0.69646,0.62678,1.07792,0.48789,0.54803,0.52993,0.36698,1.17233,1.35113,1.55078,0.000231743,0.000231743,0.000231743
155,1993.94,0.67771,0.63031,1.0597,0.63343,0.41228,0.49437,0.34236,1.17987,1.24962,1.5621,0.000229414,0.000229414,0.000229414
156,2006.47,0.65667,0.56902,1.04704,0.63343,0.48011,0.53272,0.35946,1.17431,1.28521,1.51462,0.000227086,0.000227086,0.000227086
157,2019.05,0.68011,0.61828,1.06316,0.53843,0.51828,0.52211,0.36689,1.15037,1.27037,1.54301,0.000224757,0.000224757,0.000224757
158,2031.61,0.69119,0.74911,1.07437,0.66003,0.49668,0.51438,0.36885,1.15132,1.28206,1.52176,0.000222429,0.000222429,0.000222429
159,2044.16,0.67316,0.6372,1.06118,0.46888,0.57404,0.53893,0.38611,1.12829,1.28102,1.52451,0.0002201,0.0002201,0.0002201
160,2057.16,0.65275,0.59633,1.0493,0.45644,0.54047,0.52459,0.37456,1.15179,1.25257,1.53829,0.000217772,0.000217772,0.000217772
161,2069.74,0.67661,0.67024,1.10734,0.53845,0.5293,0.55244,0.38739,1.13698,1.28547,1.51945,0.000215443,0.000215443,0.000215443
162,2082.87,0.65091,0.59967,1.05136,0.56034,0.49908,0.49928,0.35683,1.11386,1.34569,1.49018,0.000213115,0.000213115,0.000213115
163,2095.36,0.63664,0.56486,1.03445,0.52193,0.55469,0.53667,0.38364,1.13475,1.30502,1.50816,0.000210786,0.000210786,0.000210786
164,2107.93,0.66442,0.61594,1.05653,0.6091,0.47289,0.54892,0.38053,1.14631,1.27686,1.54306,0.000208458,0.000208458,0.000208458
165,2121.71,0.65344,0.57517,1.0398,0.52177,0.47785,0.52651,0.37579,1.19426,1.35729,1.56802,0.000206129,0.000206129,0.000206129
166,2134.22,0.65547,0.63372,1.08374,0.41735,0.52553,0.51291,0.36395,1.17628,1.37557,1.53308,0.000203801,0.000203801,0.000203801
167,2146.76,0.63871,0.6267,1.04881,0.56818,0.46161,0.487,0.34615,1.15911,1.47147,1.51727,0.000201472,0.000201472,0.000201472
168,2159.25,0.6342,0.60366,1.06364,0.43718,0.53093,0.51477,0.35974,1.17636,1.30671,1.543,0.000199144,0.000199144,0.000199144
169,2171.78,0.60604,0.55003,1.03931,0.63148,0.4407,0.52345,0.37308,1.13682,1.24,1.53155,0.000196815,0.000196815,0.000196815
170,2184.32,0.60961,0.55725,1.02001,0.54306,0.4741,0.50666,0.3595,1.11121,1.22835,1.49152,0.000194487,0.000194487,0.000194487
171,2196.77,0.63708,0.60216,1.05187,0.44503,0.57495,0.51032,0.36786,1.13791,1.26823,1.50552,0.000192158,0.000192158,0.000192158
172,2209.27,0.61233,0.59168,1.03991,0.41736,0.54147,0.50534,0.36264,1.1703,1.28108,1.57603,0.00018983,0.00018983,0.00018983
173,2221.82,0.63417,0.59104,1.03982,0.4685,0.55703,0.50624,0.35776,1.15511,1.33215,1.54035,0.000187501,0.000187501,0.000187501
174,2234.35,0.61979,0.52986,1.02721,0.60429,0.44413,0.52251,0.37064,1.15555,1.34451,1.53485,0.000185173,0.000185173,0.000185173
175,2246.87,0.61738,0.55921,1.02787,0.44446,0.48948,0.46594,0.33764,1.16781,1.40444,1.54419,0.000182844,0.000182844,0.000182844
176,2260.56,0.65336,0.6799,1.0494,0.55428,0.54779,0.52144,0.37238,1.15514,1.30569,1.54798,0.000180516,0.000180516,0.000180516
177,2273.07,0.6142,0.58117,1.04823,0.5723,0.49815,0.51748,0.35877,1.13626,1.34501,1.51378,0.000178188,0.000178188,0.000178188
178,2285.57,0.63344,0.57764,1.04796,0.50531,0.54389,0.52123,0.36852,1.15141,1.33141,1.53627,0.000175859,0.000175859,0.000175859
179,2298.08,0.62561,0.58475,1.03535,0.40564,0.60591,0.49507,0.34589,1.16365,1.3512,1.53077,0.000173531,0.000173531,0.000173531
180,2310.6,0.58447,0.53429,1.02453,0.61621,0.4563,0.52157,0.36222,1.16501,1.37417,1.55269,0.000171202,0.000171202,0.000171202
181,2323.1,0.57135,0.51113,1.00523,0.4596,0.51009,0.51233,0.35882,1.20579,1.40333,1.56981,0.000168874,0.000168874,0.000168874
182,2335.62,0.60571,0.54891,1.03167,0.49314,0.49004,0.49969,0.35442,1.15406,1.36939,1.55669,0.000166545,0.000166545,0.000166545
183,2348.13,0.59892,0.54763,1.03819,0.4706,0.47135,0.50199,0.35756,1.15315,1.36651,1.56794,0.000164217,0.000164217,0.000164217
184,2360.65,0.59353,0.52157,1.01387,0.43439,0.60894,0.51723,0.36687,1.14657,1.30467,1.53641,0.000161888,0.000161888,0.000161888
185,2373.19,0.59611,0.53558,1.02588,0.47438,0.531,0.52254,0.37342,1.15783,1.31861,1.55879,0.00015956,0.00015956,0.00015956
