epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,782.372,1.00296,1.10495,1.29874,0.49713,0.50287,0.46298,0.27904,0.97191,1.13889,1.39074,0.000502137,0.000502137,0.000502137
61,794.699,0.98184,1.09564,1.29949,0.673,0.42934,0.50114,0.31615,0.99719,1.40942,1.40165,0.000500682,0.000500682,0.000500682
62,807.658,1.01299,1.08663,1.30663,0.557,0.47883,0.49198,0.30069,1.0585,1.23188,1.43145,0.000499227,0.000499227,0.000499227
63,820.138,1.01221,1.14251,1.31124,0.67511,0.44456,0.49682,0.30946,1.02471,1.14843,1.42697,0.000497771,0.000497771,0.000497771
64,832.582,1.00986,1.11028,1.30086,0.63667,0.47432,0.4695,0.30465,0.94205,1.10637,1.34307,0.000496316,0.000496316,0.000496316
65,845.001,1.01697,1.08662,1.31488,0.46024,0.56927,0.49831,0.31576,1.08189,1.13925,1.44058,0.000494861,0.000494861,0.000494861
66,858.708,0.97287,1.06776,1.29004,0.62908,0.47458,0.49614,0.31763,1.0015,1.17087,1.41131,0.000493405,0.000493405,0.000493405
67,871.624,1.01803,1.10488,1.30409,0.75805,0.39139,0.47004,0.29671,0.97355,1.34392,1.39035,0.00049195,0.00049195,0.00049195
68,884.07,0.98965,1.08541,1.28339,0.42664,0.40594,0.37695,0.23002,1.10293,2.05601,1.43589,0.000490495,0.000490495,0.000490495
69,896.543,0.98516,1.07674,1.29545,0.60604,0.24317,0.2877,0.16871,1.16384,1.95898,1.63902,0.00048904,0.00048904,0.00048904
70,909.012,0.97386,1.03905,1.27507,0.70783,0.4114,0.45234,0.29553,0.98314,1.08541,1.37516,0.000487584,0.000487584,0.000487584
71,921.486,0.96483,1.04005,1.27983,0.57078,0.47574,0.45703,0.29814,1.02966,1.32708,1.41274,0.000486129,0.000486129,0.000486129
72,933.975,0.96649,1.02347,1.26908,0.54459,0.39197,0.43682,0.28145,1.04008,1.27995,1.45829,0.000484674,0.000484674,0.000484674
73,946.409,0.97643,1.05919,1.28707,0.56817,0.477,0.50357,0.33849,1.00992,1.15838,1.40903,0.000483218,0.000483218,0.000483218
74,959.392,0.95941,0.98692,1.27361,0.74325,0.45302,0.51705,0.33875,0.91165,1.17403,1.35471,0.000481763,0.000481763,0.000481763
75,972.355,0.94662,1.03894,1.26113,0.57016,0.50457,0.51607,0.33933,0.92986,1.49962,1.3429,0.000480308,0.000480308,0.000480308
76,985.273,0.96313,1.00166,1.28491,0.47671,0.45193,0.38745,0.24431,1.19152,1.28314,1.57026,0.000478852,0.000478852,0.000478852
77,998.998,0.93033,0.98297,1.2563,0.56341,0.53247,0.50324,0.34202,0.96348,1.14177,1.36844,0.000477397,0.000477397,0.000477397
78,1011.96,0.94087,0.98214,1.23786,0.67579,0.47949,0.4885,0.32282,0.9131,1.4726,1.33472,0.000475942,0.000475942,0.000475942
79,1024.43,0.93679,0.98824,1.25634,0.45848,0.49078,0.44282,0.27332,0.98054,1.09083,1.39659,0.000474487,0.000474487,0.000474487
80,1036.83,0.91173,0.95729,1.2382,0.56868,0.45209,0.48158,0.32749,0.90888,1.07925,1.32311,0.000473031,0.000473031,0.000473031
81,1049.29,0.96609,0.98062,1.28503,0.6202,0.45908,0.52057,0.34585,0.95058,1.11371,1.34563,0.000471576,0.000471576,0.000471576
82,1062.23,0.9312,0.94501,1.25566,0.64152,0.3785,0.46944,0.30284,0.91521,1.13668,1.3617,0.000470121,0.000470121,0.000470121
83,1074.69,0.90143,0.92302,1.22164,0.81574,0.41363,0.50415,0.34259,1.00884,1.04468,1.44059,0.000468665,0.000468665,0.000468665
84,1087.13,0.85714,0.85474,1.20075,0.55462,0.56854,0.49567,0.33783,0.96848,1.0715,1.4007,0.00046721,0.00046721,0.00046721
85,1099.6,0.92491,0.93296,1.25657,0.47148,0.49376,0.47014,0.31943,0.90551,1.12464,1.35956,0.000465755,0.000465755,0.000465755
86,1112.06,0.89825,0.8985,1.23944,0.71425,0.44386,0.5344,0.3539,0.89218,0.99536,1.34889,0.0004643,0.0004643,0.0004643
87,1124.97,0.88691,0.93622,1.22745,0.61225,0.35001,0.44362,0.28643,1.05316,1.11163,1.46321,0.000462844,0.000462844,0.000462844
88,1138.64,0.86012,0.8822,1.19246,0.70703,0.38345,0.44829,0.29905,0.97635,1.13135,1.37134,0.000461389,0.000461389,0.000461389
89,1151.07,0.87701,0.87479,1.20298,0.62377,0.47776,0.47659,0.32713,1.02297,1.4544,1.39996,0.000459934,0.000459934,0.000459934
90,1163.52,0.85725,0.8671,1.20421,0.63123,0.45791,0.47353,0.30782,0.97755,1.3845,1.42194,0.000458478,0.000458478,0.000458478
91,1175.97,0.86621,0.9093,1.2052,0.49768,0.49755,0.50448,0.33952,0.87052,1.0087,1.36186,0.000457023,0.000457023,0.000457023
92,1188.42,0.86352,0.89957,1.21232,0.49928,0.58273,0.49894,0.34135,0.92288,0.97234,1.40429,0.000455568,0.000455568,0.000455568
93,1200.91,0.87927,0.83005,1.20409,0.58584,0.52335,0.50788,0.33778,1.00296,1.08437,1.42646,0.000454112,0.000454112,0.000454112
94,1213.4,0.86566,0.85884,1.2093,0.6357,0.50405,0.51392,0.34726,0.88181,1.03628,1.3659,0.000452657,0.000452657,0.000452657
95,1225.89,0.85055,0.8377,1.19929,0.63929,0.45079,0.50892,0.35634,0.97896,1.59668,1.43538,0.000451202,0.000451202,0.000451202
96,1238.39,0.86898,0.8291,1.2013,0.49445,0.49371,0.46517,0.30051,1.0865,1.40733,1.44088,0.000449746,0.000449746,0.000449746
97,1250.88,0.85227,0.80782,1.19246,0.66963,0.43566,0.48488,0.33835,0.89995,1.46536,1.3439,0.000448291,0.000448291,0.000448291
98,1263.32,0.82838,0.81173,1.19905,0.74453,0.39372,0.49176,0.33565,0.89683,1.08131,1.3776,0.000446836,0.000446836,0.000446836
99,1277.01,0.8198,0.81707,1.19354,0.71445,0.4271,0.52462,0.36417,0.90731,1.09662,1.34741,0.000445381,0.000445381,0.000445381
100,1289.96,0.84609,0.81631,1.19702,0.72879,0.44626,0.52172,0.34182,0.89193,1.18969,1.35628,0.000443925,0.000443925,0.000443925
101,1302.42,0.8415,0.80964,1.18632,0.45142,0.43394,0.45131,0.2941,1.03605,1.30852,1.468,0.00044247,0.00044247,0.00044247
102,1314.86,0.81364,0.77277,1.1615,0.77113,0.38875,0.47891,0.32196,0.9461,1.83521,1.37944,0.000441015,0.000441015,0.000441015
103,1327.27,0.80223,0.77954,1.16157,0.58588,0.50607,0.50823,0.34922,0.92095,1.77504,1.37065,0.000439559,0.000439559,0.000439559
104,1339.76,0.84075,0.81993,1.19466,0.66122,0.49111,0.53774,0.35531,0.92562,0.99294,1.38179,0.000438104,0.000438104,0.000438104
105,1352.22,0.78656,0.78558,1.16038,0.60162,0.51368,0.55261,0.37409,0.92559,1.08424,1.37522,0.000436649,0.000436649,0.000436649
106,1365.19,0.8211,0.78133,1.16553,0.57879,0.34664,0.37827,0.22102,1.22742,1.83219,1.7818,0.000435194,0.000435194,0.000435194
107,1377.65,0.79297,0.74262,1.15809,0.64954,0.4823,0.51886,0.34763,0.9849,1.42523,1.37055,0.000433738,0.000433738,0.000433738
108,1390.09,0.77873,0.75757,1.14406,0.50749,0.59618,0.56226,0.35506,0.93191,1.05984,1.37654,0.000432283,0.000432283,0.000432283
109,1402.52,0.80978,0.77019,1.17455,0.48988,0.49773,0.49859,0.31098,0.96831,1.08125,1.40884,0.000430828,0.000430828,0.000430828
110,1416.17,0.79898,0.76164,1.17856,0.66329,0.49812,0.55449,0.36731,0.91094,0.94507,1.36602,0.000429372,0.000429372,0.000429372
111,1428.61,0.7845,0.75109,1.151,0.69403,0.55582,0.55492,0.38691,0.93884,1.12795,1.34422,0.000427917,0.000427917,0.000427917
112,1441.53,0.78035,0.73395,1.15735,0.57834,0.48478,0.45423,0.30428,0.92825,1.06699,1.39406,0.000426462,0.000426462,0.000426462
113,1453.97,0.78097,0.72107,1.15636,0.52238,0.49157,0.47898,0.33059,0.87402,1.03232,1.36817,0.000425006,0.000425006,0.000425006
114,1466.44,0.78123,0.73236,1.14339,0.56873,0.44155,0.51209,0.34199,1.00068,1.08215,1.41264,0.000423551,0.000423551,0.000423551
115,1478.9,0.7689,0.70836,1.13677,0.66889,0.43218,0.55876,0.38776,0.95999,1.07028,1.40039,0.000422096,0.000422096,0.000422096
116,1491.82,0.76685,0.71724,1.13515,0.59753,0.52595,0.52924,0.36558,0.92087,0.95961,1.39233,0.00042064,0.00042064,0.00042064
117,1504.31,0.78718,0.71672,1.1558,0.4084,0.60517,0.52793,0.36706,0.94678,1.07435,1.41631,0.000419185,0.000419185,0.000419185
118,1516.81,0.75523,0.6918,1.13284,0.67055,0.45552,0.55016,0.37512,0.96515,1.0934,1.43109,0.00041773,0.00041773,0.00041773
119,1529.28,0.75154,0.73122,1.13222,0.57219,0.43705,0.47275,0.33261,0.96698,1.10486,1.41139,0.000416275,0.000416275,0.000416275
120,1541.77,0.75712,0.72962,1.13488,0.5669,0.49453,0.53471,0.3587,1.0368,1.15354,1.44544,0.000414819,0.000414819,0.000414819
121,1555.45,0.74538,0.68489,1.12023,0.45542,0.62017,0.54324,0.35996,0.98801,1.18416,1.45807,0.000413364,0.000413364,0.000413364
122,1567.85,0.74006,0.69214,1.12817,0.4338,0.53981,0.51752,0.35653,0.97955,1.40471,1.43265,0.000411909,0.000411909,0.000411909
123,1580.27,0.75742,0.72681,1.14121,0.63039,0.40002,0.47665,0.31123,1.27646,1.37283,1.62645,0.000410453,0.000410453,0.000410453
124,1592.72,0.73449,0.69221,1.12746,0.52783,0.63854,0.57179,0.36297,0.97356,1.0063,1.45866,0.000408998,0.000408998,0.000408998
125,1605.15,0.7,0.6633,1.10338,0.40904,0.52222,0.49127,0.32316,1.15385,1.20395,1.52835,0.000407543,0.000407543,0.000407543
126,1617.62,0.72389,0.67651,1.11273,0.75809,0.48006,0.53058,0.35271,0.92287,0.99554,1.40589,0.000406088,0.000406088,0.000406088
127,1630.06,0.73079,0.66609,1.11837,0.46755,0.55346,0.53771,0.36429,1.00921,0.96854,1.53467,0.000404632,0.000404632,0.000404632
128,1642.52,0.7212,0.66415,1.1161,0.51694,0.48656,0.51478,0.3497,1.01851,1.5914,1.50699,0.000403177,0.000403177,0.000403177
129,1654.96,0.72615,0.67241,1.11159,0.54283,0.4789,0.51826,0.35786,1.03476,1.05362,1.51223,0.000401722,0.000401722,0.000401722
130,1667.41,0.74267,0.70991,1.1348,0.50044,0.48331,0.5305,0.34794,1.02208,1.0461,1.61015,0.000400266,0.000400266,0.000400266
131,1679.87,0.72387,0.67147,1.11767,0.32276,0.40413,0.35964,0.21525,1.22233,1.83034,1.71036,0.000398811,0.000398811,0.000398811
132,1693.66,0.69886,0.6259,1.07629,0.54344,0.53592,0.53251,0.35709,0.95164,0.98675,1.45574,0.000397356,0.000397356,0.000397356
133,1706.09,0.69288,0.63298,1.09095,0.74984,0.51253,0.55072,0.3808,0.97234,0.88271,1.48104,0.0003959,0.0003959,0.0003959
134,1718.55,0.70753,0.64972,1.10586,0.37004,0.57306,0.52077,0.34998,0.97253,1.36402,1.47157,0.000394445,0.000394445,0.000394445
135,1730.99,0.70482,0.66572,1.10306,0.48932,0.52312,0.49401,0.33324,0.92679,0.97255,1.45585,0.00039299,0.00039299,0.00039299
136,1743.39,0.72957,0.66329,1.12187,0.63045,0.47449,0.55304,0.3842,0.8966,0.97844,1.39872,0.000391534,0.000391534,0.000391534
137,1755.8,0.69353,0.6354,1.09511,0.52662,0.55594,0.53186,0.36169,1.00707,1.02567,1.49761,0.000390079,0.000390079,0.000390079
138,1768.23,0.7029,0.66129,1.10488,0.45514,0.57885,0.5518,0.39133,0.94933,0.89983,1.48473,0.000388624,0.000388624,0.000388624
139,1781.18,0.72243,0.66668,1.11672,0.66489,0.57362,0.57259,0.39595,0.96886,0.98035,1.48564,0.000387169,0.000387169,0.000387169
140,1795.32,0.67457,0.62203,1.08255,0.6241,0.53134,0.55064,0.38053,0.91438,0.95368,1.41819,0.000385713,0.000385713,0.000385713
141,1807.8,0.69766,0.66591,1.10206,0.72139,0.47682,0.54115,0.354,0.981,0.99845,1.45277,0.000384258,0.000384258,0.000384258
142,1820.22,0.68307,0.61179,1.08504,0.59265,0.54946,0.53717,0.37902,0.95699,1.05946,1.43571,0.000382803,0.000382803,0.000382803
143,1833.93,0.69342,0.63453,1.08363,0.72359,0.46843,0.50988,0.35595,0.92309,1.06105,1.41152,0.000381347,0.000381347,0.000381347
144,1846.38,0.65597,0.61711,1.07251,0.83089,0.47803,0.56943,0.37404,0.90423,0.95124,1.39802,0.000379892,0.000379892,0.000379892
145,1858.82,0.67644,0.62741,1.08511,0.637,0.55018,0.578,0.39054,0.92138,0.92474,1.42182,0.000378437,0.000378437,0.000378437
146,1871.26,0.6747,0.63068,1.08875,0.57624,0.42145,0.45817,0.3046,0.95523,1.23921,1.47562,0.000376981,0.000376981,0.000376981
147,1883.72,0.67831,0.60912,1.08783,0.45133,0.59214,0.54872,0.36952,1.05725,0.9514,1.63115,0.000375526,0.000375526,0.000375526
148,1896.18,0.69167,0.64055,1.10296,0.62326,0.42871,0.48758,0.3312,1.02697,0.97604,1.63153,0.000374071,0.000374071,0.000374071
149,1908.63,0.65557,0.59981,1.06823,0.5744,0.50319,0.52981,0.35658,1.04958,0.93463,1.65258,0.000372616,0.000372616,0.000372616
150,1920.98,0.66251,0.60164,1.08103,0.45323,0.46854,0.49873,0.34747,1.04604,1.04069,1.62072,0.00037116,0.00037116,0.00037116
151,1933.47,0.67079,0.58934,1.08812,0.62074,0.49274,0.4785,0.32995,0.94625,1.06626,1.44805,0.000369705,0.000369705,0.000369705
152,1945.92,0.6763,0.60508,1.08763,0.48647,0.54176,0.52365,0.36114,0.96584,0.98342,1.4965,0.00036825,0.00036825,0.00036825
153,1958.38,0.66121,0.61052,1.08067,0.62404,0.47511,0.56136,0.39915,0.84194,0.92686,1.37125,0.000366794,0.000366794,0.000366794
154,1972.53,0.62616,0.59214,1.06812,0.67418,0.52887,0.54356,0.38319,0.89604,0.98578,1.41633,0.000365339,0.000365339,0.000365339
155,1984.96,0.6161,0.55628,1.04959,0.6573,0.42546,0.4902,0.33632,0.96094,1.08054,1.51413,0.000363884,0.000363884,0.000363884
156,1997.31,0.62643,0.56413,1.06514,0.78934,0.48214,0.56081,0.39094,0.81062,0.94667,1.36986,0.000362428,0.000362428,0.000362428
157,2009.77,0.64331,0.56619,1.05477,0.75697,0.4655,0.51193,0.35682,0.89636,1.05498,1.41069,0.000360973,0.000360973,0.000360973
158,2022.2,0.63142,0.56185,1.05505,0.71865,0.44124,0.52218,0.3542,0.94128,1.10374,1.4506,0.000359518,0.000359518,0.000359518
159,2034.7,0.64155,0.58509,1.05746,0.62582,0.48272,0.49232,0.33415,0.96853,1.00146,1.44887,0.000358063,0.000358063,0.000358063
160,2047.14,0.62818,0.57192,1.05174,0.68592,0.46076,0.54587,0.3646,0.96814,0.9738,1.5407,0.000356607,0.000356607,0.000356607
161,2059.58,0.65261,0.58992,1.07947,0.49852,0.52453,0.50404,0.33686,1.04896,1.01326,1.55042,0.000355152,0.000355152,0.000355152
162,2072.02,0.62705,0.56444,1.04246,0.71968,0.50629,0.55696,0.39778,1.01837,0.90458,1.55046,0.000353697,0.000353697,0.000353697
163,2084.47,0.63688,0.59891,1.06522,0.69219,0.44545,0.50965,0.30636,1.11587,1.20779,1.54939,0.000352241,0.000352241,0.000352241
164,2096.9,0.64094,0.59503,1.06257,0.61432,0.5916,0.58292,0.40133,0.91817,0.92866,1.44686,0.000350786,0.000350786,0.000350786
165,2111.07,0.62228,0.56299,1.0498,0.76839,0.48138,0.55113,0.38469,0.93074,0.9354,1.4405,0.000349331,0.000349331,0.000349331
166,2123.5,0.6175,0.55906,1.0443,0.6675,0.50343,0.55039,0.39132,0.87109,0.88659,1.37478,0.000347876,0.000347876,0.000347876
167,2135.94,0.62741,0.58502,1.06093,0.80319,0.45973,0.54777,0.37339,0.858,0.92122,1.40034,0.00034642,0.00034642,0.00034642
168,2148.4,0.61959,0.57422,1.05484,0.67765,0.48419,0.50935,0.34706,0.83799,1.00926,1.37391,0.000344965,0.000344965,0.000344965
169,2160.89,0.60276,0.56215,1.04473,0.65688,0.47667,0.53234,0.37828,0.8991,0.9859,1.41355,0.00034351,0.00034351,0.00034351
170,2173.37,0.61253,0.57035,1.05356,0.68939,0.49345,0.55999,0.39372,0.94219,1.01776,1.49893,0.000342054,0.000342054,0.000342054
171,2185.83,0.61483,0.56165,1.04201,0.4746,0.53535,0.55129,0.37454,0.89153,1.02386,1.4554,0.000340599,0.000340599,0.000340599
172,2198.3,0.616,0.54972,1.04807,0.74222,0.52989,0.566,0.38314,0.96651,0.97369,1.43351,0.000339144,0.000339144,0.000339144
173,2210.78,0.58274,0.51859,1.02108,0.5496,0.56355,0.5705,0.38407,0.88017,0.97484,1.38848,0.000337688,0.000337688,0.000337688
174,2223.21,0.59655,0.525,1.02961,0.50408,0.55503,0.56939,0.39317,0.87105,0.93262,1.39459,0.000336233,0.000336233,0.000336233
175,2235.66,0.60484,0.53305,1.03698,0.60489,0.52893,0.53791,0.37145,0.89945,1.00622,1.41053,0.000334778,0.000334778,0.000334778
176,2249.32,0.61064,0.54495,1.04748,0.5432,0.54276,0.54409,0.37988,0.8964,1.064,1.41532,0.000333322,0.000333322,0.000333322
177,2261.78,0.59093,0.53372,1.02743,0.70747,0.47694,0.55195,0.39011,0.96347,1.06212,1.47041,0.000331867,0.000331867,0.000331867
178,2274.21,0.60528,0.5653,1.04387,0.59074,0.53534,0.53888,0.37663,0.95161,1.11971,1.45155,0.000330412,0.000330412,0.000330412
179,2286.72,0.61468,0.57269,1.0556,0.73198,0.47167,0.5523,0.39574,0.94677,1.01471,1.46977,0.000328957,0.000328957,0.000328957
180,2299.17,0.59057,0.55967,1.03789,0.68298,0.51572,0.57857,0.41085,0.85812,0.91918,1.38936,0.000327501,0.000327501,0.000327501
181,2312.09,0.58136,0.54233,1.03428,0.49162,0.5839,0.5631,0.39155,0.82285,0.88568,1.38157,0.000326046,0.000326046,0.000326046
182,2324.54,0.58128,0.53701,1.0321,0.68472,0.45453,0.51851,0.35383,0.94674,1.00835,1.44543,0.000324591,0.000324591,0.000324591
183,2337.03,0.5923,0.53686,1.04054,0.68048,0.55447,0.59125,0.42299,0.87007,0.86515,1.40813,0.000323135,0.000323135,0.000323135
184,2349.96,0.59433,0.53196,1.03808,0.66857,0.56786,0.59399,0.41691,0.88446,0.91046,1.44555,0.00032168,0.00032168,0.00032168
185,2362.39,0.58156,0.52408,1.03558,0.74948,0.48169,0.56967,0.401,0.84266,0.91775,1.39455,0.000320225,0.000320225,0.000320225
