epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
70,899.691,0.99772,1.04287,1.29587,0.62506,0.38711,0.43263,0.27209,1.20143,1.59015,1.48991,0.000427335,0.000427335,0.000427335
71,912.16,0.95078,1.03353,1.2742,0.34939,0.52201,0.43806,0.27088,1.12909,1.33291,1.41799,0.000425006,0.000425006,0.000425006
72,924.626,0.95043,1.03325,1.27579,0.52966,0.38491,0.37298,0.21702,1.35684,1.43899,1.69514,0.000422678,0.000422678,0.000422678
73,937.062,0.94194,1.02046,1.27513,0.52343,0.56688,0.49742,0.32714,1.07135,1.23212,1.40795,0.000420349,0.000420349,0.000420349
74,949.82,0.95651,1.00736,1.28174,0.52136,0.49965,0.503,0.3156,1.06456,1.60146,1.36778,0.000418021,0.000418021,0.000418021
75,962.285,0.93665,1.01474,1.25839,0.51812,0.47658,0.44427,0.27268,1.06212,1.24674,1.37587,0.000415692,0.000415692,0.000415692
76,974.716,0.94518,0.96721,1.27164,0.56025,0.53837,0.49902,0.30377,1.10386,1.38754,1.42419,0.000413364,0.000413364,0.000413364
77,987.167,0.93204,0.93935,1.24966,0.64622,0.50163,0.53219,0.32643,1.05839,1.50654,1.42269,0.000411036,0.000411036,0.000411036
78,999.602,0.906,0.94107,1.23336,0.51778,0.53451,0.52443,0.33255,1.0015,1.24979,1.3374,0.000408707,0.000408707,0.000408707
79,1012.05,0.89715,0.97606,1.24322,0.46253,0.45674,0.43287,0.26676,1.08487,1.43909,1.39841,0.000406379,0.000406379,0.000406379
80,1024.49,0.90621,0.93516,1.24545,0.51739,0.5274,0.47027,0.31105,1.08031,1.41391,1.40587,0.00040405,0.00040405,0.00040405
81,1036.91,0.93181,0.95947,1.25568,0.49685,0.47267,0.48693,0.31408,1.02482,1.20832,1.34541,0.000401722,0.000401722,0.000401722
82,1049.39,0.9451,0.96244,1.27776,0.32649,0.58616,0.45422,0.29197,1.08741,1.2395,1.42637,0.000399393,0.000399393,0.000399393
83,1062.19,0.90588,0.91472,1.24266,0.53278,0.47799,0.54785,0.36579,1.0382,1.29418,1.36308,0.000397065,0.000397065,0.000397065
84,1075.03,0.88795,0.88316,1.229,0.49979,0.4576,0.44153,0.29203,1.06053,1.37676,1.40617,0.000394736,0.000394736,0.000394736
85,1087.46,0.8756,0.92192,1.22949,0.50711,0.53017,0.51926,0.36734,1.00394,1.21583,1.38392,0.000392408,0.000392408,0.000392408
86,1099.92,0.89993,0.9273,1.23242,0.58479,0.4171,0.47717,0.31321,1.09613,1.26946,1.41155,0.000390079,0.000390079,0.000390079
87,1112.35,0.87469,0.89299,1.20358,0.5299,0.50918,0.51098,0.33326,1.10125,1.23533,1.41901,0.000387751,0.000387751,0.000387751
88,1124.79,0.87917,0.88466,1.22522,0.56362,0.60927,0.56177,0.36619,1.10218,1.26233,1.45285,0.000385422,0.000385422,0.000385422
89,1137.72,0.87708,0.87582,1.21741,0.53333,0.5437,0.51508,0.34373,1.03231,1.27107,1.36037,0.000383094,0.000383094,0.000383094
90,1150.18,0.89711,0.89012,1.23469,0.65926,0.52394,0.5598,0.35058,1.14109,1.25227,1.4356,0.000380765,0.000380765,0.000380765
91,1162.61,0.85953,0.83805,1.20777,0.56693,0.5562,0.53751,0.36869,1.01371,1.41309,1.37574,0.000378437,0.000378437,0.000378437
92,1175.12,0.88289,0.85798,1.23798,0.54801,0.41832,0.48117,0.32251,1.12274,1.32454,1.4351,0.000376108,0.000376108,0.000376108
93,1187.9,0.83623,0.84649,1.20272,0.51937,0.38494,0.36502,0.23441,1.12317,1.67088,1.39727,0.00037378,0.00037378,0.00037378
94,1200.35,0.85535,0.86366,1.20069,0.6755,0.47334,0.5004,0.33158,1.13186,1.4334,1.47013,0.000371451,0.000371451,0.000371451
95,1212.81,0.83724,0.83649,1.18713,0.40683,0.57095,0.53936,0.34733,1.0789,1.53824,1.41207,0.000369123,0.000369123,0.000369123
96,1225.31,0.84908,0.80477,1.19067,0.58063,0.53846,0.57489,0.38297,1.09034,1.26575,1.39814,0.000366794,0.000366794,0.000366794
97,1238.27,0.8253,0.80759,1.17126,0.55726,0.41885,0.42941,0.26017,1.1127,1.55361,1.4641,0.000364466,0.000364466,0.000364466
98,1250.74,0.81976,0.81391,1.1898,0.66222,0.47384,0.51687,0.34978,1.07018,1.36166,1.36548,0.000362137,0.000362137,0.000362137
99,1263.17,0.82801,0.80157,1.17511,0.49354,0.50087,0.46826,0.29971,1.11644,1.45899,1.45063,0.000359809,0.000359809,0.000359809
100,1275.63,0.85094,0.83556,1.19351,0.55375,0.44556,0.46486,0.30668,1.14565,1.28184,1.48179,0.00035748,0.00035748,0.00035748
101,1288.13,0.80871,0.7811,1.17925,0.41825,0.476,0.50252,0.3311,1.05953,1.2597,1.38295,0.000355152,0.000355152,0.000355152
102,1300.94,0.84722,0.79192,1.19702,0.64457,0.41932,0.46878,0.31159,0.99838,1.32346,1.34754,0.000352824,0.000352824,0.000352824
103,1313.37,0.79496,0.76854,1.14987,0.58381,0.51757,0.53074,0.35198,1.02268,1.39177,1.34648,0.000350495,0.000350495,0.000350495
104,1325.84,0.83265,0.75875,1.18821,0.61943,0.48178,0.5456,0.37131,1.13301,1.35459,1.47721,0.000348167,0.000348167,0.000348167
105,1338.33,0.81034,0.77891,1.16597,0.39948,0.61836,0.52622,0.37198,1.0241,1.25622,1.33206,0.000345838,0.000345838,0.000345838
106,1350.76,0.79226,0.73399,1.1499,0.56072,0.51315,0.54548,0.36918,1.03327,1.40235,1.35768,0.00034351,0.00034351,0.00034351
107,1363.22,0.79651,0.73761,1.16664,0.69789,0.53523,0.57121,0.39837,1.00336,1.26446,1.33326,0.000341181,0.000341181,0.000341181
108,1376.13,0.76755,0.71247,1.14863,0.53698,0.52714,0.55449,0.37875,1.00805,1.38821,1.37,0.000338853,0.000338853,0.000338853
109,1388.56,0.77786,0.72473,1.15199,0.70067,0.48765,0.53519,0.36978,1.03201,1.29745,1.36492,0.000336524,0.000336524,0.000336524
110,1401.02,0.77954,0.75764,1.15838,0.63432,0.46849,0.52864,0.36481,1.14685,1.27285,1.41602,0.000334196,0.000334196,0.000334196
111,1413.42,0.7973,0.77099,1.1661,0.56956,0.58142,0.58656,0.37225,1.10743,1.25967,1.42667,0.000331867,0.000331867,0.000331867
112,1425.9,0.78991,0.72725,1.16019,0.6127,0.52314,0.5272,0.35049,1.07933,1.13221,1.40925,0.000329539,0.000329539,0.000329539
113,1438.67,0.7721,0.71154,1.14502,0.5538,0.46023,0.4933,0.33378,1.07197,1.29992,1.39438,0.00032721,0.00032721,0.00032721
114,1451.1,0.7686,0.6956,1.1311,0.62212,0.43896,0.53093,0.37418,1.01973,1.16803,1.34417,0.000324882,0.000324882,0.000324882
115,1463.56,0.75307,0.68258,1.12284,0.5297,0.51234,0.52929,0.3699,0.97666,1.11522,1.34495,0.000322553,0.000322553,0.000322553
116,1476.05,0.75372,0.68035,1.13522,0.48402,0.48832,0.48857,0.31638,1.06328,1.21581,1.39067,0.000320225,0.000320225,0.000320225
117,1488.53,0.74839,0.68726,1.13614,0.65999,0.43116,0.51124,0.33742,1.02161,1.14414,1.38626,0.000317896,0.000317896,0.000317896
118,1501,0.72316,0.65159,1.11312,0.50735,0.50863,0.50375,0.33162,0.99894,1.2204,1.35262,0.000315568,0.000315568,0.000315568
119,1513.46,0.73511,0.68446,1.12681,0.66422,0.44082,0.54024,0.36552,1.05345,1.17222,1.4139,0.000313239,0.000313239,0.000313239
120,1525.89,0.74755,0.69294,1.13693,0.51761,0.59195,0.53685,0.35778,1.04684,1.12054,1.37427,0.000310911,0.000310911,0.000310911
121,1538.32,0.72668,0.68476,1.12172,0.42663,0.56854,0.52157,0.33958,1.11127,1.28788,1.45061,0.000308582,0.000308582,0.000308582
122,1550.77,0.71851,0.67398,1.13423,0.62885,0.49685,0.55681,0.39422,1.02576,1.23373,1.41466,0.000306254,0.000306254,0.000306254
123,1563.5,0.70502,0.66328,1.10159,0.41152,0.5901,0.51924,0.36655,0.9999,1.29741,1.34654,0.000303925,0.000303925,0.000303925
124,1575.97,0.73787,0.64433,1.12183,0.49815,0.59568,0.56901,0.38888,1.03116,1.27661,1.39106,0.000301597,0.000301597,0.000301597
125,1588.4,0.71021,0.64414,1.10967,0.54283,0.51192,0.55226,0.36669,1.02357,1.30909,1.38712,0.000299268,0.000299268,0.000299268
126,1600.81,0.71962,0.64028,1.11609,0.45696,0.55157,0.5341,0.3416,1.01998,1.21132,1.4061,0.00029694,0.00029694,0.00029694
127,1613.21,0.7053,0.62135,1.09648,0.47658,0.47625,0.51497,0.3524,1.03368,1.36918,1.36167,0.000294612,0.000294612,0.000294612
128,1625.65,0.6813,0.6185,1.08863,0.66806,0.54142,0.58771,0.40795,1.01963,1.23983,1.38261,0.000292283,0.000292283,0.000292283
129,1638.59,0.70828,0.64617,1.10975,0.66191,0.50369,0.57255,0.40212,1.02013,1.24192,1.36371,0.000289955,0.000289955,0.000289955
130,1651.1,0.70356,0.67043,1.09236,0.68303,0.50492,0.56847,0.40622,1.0352,1.25252,1.37076,0.000287626,0.000287626,0.000287626
131,1663.63,0.69197,0.6529,1.10628,0.47579,0.54996,0.51297,0.35196,0.99992,1.37202,1.37103,0.000285298,0.000285298,0.000285298
132,1676.18,0.69406,0.64755,1.09577,0.53533,0.54554,0.54842,0.36747,1.00551,1.40501,1.36963,0.000282969,0.000282969,0.000282969
133,1689.01,0.69002,0.63024,1.09948,0.65077,0.59328,0.55658,0.37976,0.9939,1.3399,1.37095,0.000280641,0.000280641,0.000280641
134,1701.5,0.67197,0.61802,1.08345,0.55032,0.60883,0.56946,0.39311,1.02033,1.20971,1.37936,0.000278312,0.000278312,0.000278312
135,1713.96,0.68346,0.63103,1.0817,0.46285,0.50964,0.54393,0.36693,1.02075,1.24384,1.35329,0.000275984,0.000275984,0.000275984
136,1726.41,0.68893,0.6336,1.09193,0.50405,0.59261,0.54426,0.37481,1.0206,1.32447,1.36972,0.000273655,0.000273655,0.000273655
137,1738.87,0.68789,0.6065,1.09666,0.51576,0.51951,0.54741,0.3755,1.02589,1.28652,1.37755,0.000271327,0.000271327,0.000271327
138,1751.32,0.66063,0.59742,1.07447,0.62612,0.57789,0.56876,0.38389,0.99394,1.28027,1.35553,0.000268998,0.000268998,0.000268998
139,1763.81,0.67547,0.60968,1.09059,0.48247,0.59826,0.56294,0.37956,1.04511,1.37312,1.38558,0.00026667,0.00026667,0.00026667
140,1776.29,0.65719,0.59522,1.06937,0.4563,0.57885,0.53317,0.35366,1.09599,1.35556,1.45503,0.000264341,0.000264341,0.000264341
141,1788.76,0.67533,0.61715,1.09315,0.61669,0.61787,0.6012,0.40904,1.00055,1.32204,1.36938,0.000262013,0.000262013,0.000262013
142,1802.03,0.6587,0.58529,1.07565,0.57713,0.58318,0.60786,0.41167,0.98947,1.19283,1.342,0.000259684,0.000259684,0.000259684
143,1814.97,0.63729,0.57305,1.06373,0.55158,0.51479,0.56515,0.40554,1.04026,1.15455,1.39603,0.000257356,0.000257356,0.000257356
144,1827.39,0.64979,0.58533,1.07524,0.52326,0.55533,0.59824,0.41661,1.08331,1.1814,1.46271,0.000255027,0.000255027,0.000255027
145,1840.3,0.67781,0.60514,1.09139,0.45142,0.54321,0.54324,0.38048,1.07551,1.25742,1.41973,0.000252699,0.000252699,0.000252699
146,1852.77,0.63363,0.57114,1.06323,0.56168,0.56011,0.56669,0.39409,1.07743,1.20645,1.40734,0.00025037,0.00025037,0.00025037
147,1865.23,0.65163,0.57302,1.07371,0.67122,0.53013,0.60017,0.41405,0.99641,1.20264,1.37974,0.000248042,0.000248042,0.000248042
148,1877.68,0.62585,0.57814,1.06323,0.54189,0.58921,0.57631,0.3986,0.96664,1.17591,1.32277,0.000245713,0.000245713,0.000245713
149,1890.13,0.63371,0.56505,1.06386,0.59377,0.5104,0.53621,0.36429,1.0125,1.23276,1.38044,0.000243385,0.000243385,0.000243385
150,1902.55,0.64281,0.56322,1.0721,0.69083,0.51568,0.60044,0.41749,0.98911,1.21848,1.39295,0.000241056,0.000241056,0.000241056
151,1916.35,0.62651,0.55796,1.04996,0.60939,0.57398,0.57523,0.40221,0.99221,1.27922,1.37766,0.000238728,0.000238728,0.000238728
152,1929.12,0.60224,0.53486,1.03749,0.63585,0.55817,0.58265,0.39354,0.98567,1.2437,1.34727,0.0002364,0.0002364,0.0002364
153,1941.59,0.61207,0.56382,1.04777,0.60897,0.55892,0.57319,0.4096,0.96416,1.28195,1.33811,0.000234071,0.000234071,0.000234071
154,1954.04,0.61564,0.55244,1.05946,0.73393,0.49649,0.5568,0.37511,1.03871,1.23282,1.38442,0.000231743,0.000231743,0.000231743
155,1966.46,0.61107,0.5374,1.04951,0.57801,0.54054,0.57514,0.39948,0.99951,1.20058,1.35925,0.000229414,0.000229414,0.000229414
156,1978.88,0.60472,0.54433,1.04447,0.68678,0.54391,0.63132,0.45532,0.99673,1.21456,1.38069,0.000227086,0.000227086,0.000227086
157,1991.79,0.59652,0.52829,1.03798,0.60306,0.54074,0.60712,0.40224,1.0414,1.19984,1.40535,0.000224757,0.000224757,0.000224757
158,2004.29,0.59466,0.54003,1.04926,0.55211,0.47794,0.55115,0.37056,1.0629,1.3698,1.39164,0.000222429,0.000222429,0.000222429
159,2016.82,0.61722,0.55908,1.04072,0.69223,0.48684,0.52528,0.36751,0.99479,1.24614,1.38474,0.0002201,0.0002201,0.0002201
160,2030.9,0.60554,0.53123,1.03951,0.58141,0.51596,0.54443,0.38692,0.98868,1.28615,1.3791,0.000217772,0.000217772,0.000217772
161,2043.58,0.58177,0.53411,1.0271,0.58006,0.53429,0.53706,0.36417,1.03526,1.23912,1.41842,0.000215443,0.000215443,0.000215443
162,2056.09,0.58075,0.53852,1.02761,0.615,0.52474,0.5657,0.38807,0.99682,1.3185,1.39935,0.000213115,0.000213115,0.000213115
163,2068.5,0.58428,0.53117,1.03706,0.40974,0.57412,0.50755,0.33479,1.06883,1.36583,1.4322,0.000210786,0.000210786,0.000210786
164,2080.93,0.59264,0.5473,1.03601,0.61297,0.53168,0.57337,0.39998,1.0114,1.25778,1.36573,0.000208458,0.000208458,0.000208458
165,2093.38,0.58966,0.52679,1.04049,0.42512,0.62362,0.57999,0.39858,1.00358,1.2117,1.35902,0.000206129,0.000206129,0.000206129
166,2105.86,0.57583,0.52236,1.03172,0.68242,0.51639,0.56119,0.39082,0.99195,1.21912,1.35844,0.000203801,0.000203801,0.000203801
167,2118.35,0.57497,0.50941,1.03084,0.63479,0.51202,0.58074,0.39171,1.03337,1.26667,1.38546,0.000201472,0.000201472,0.000201472
168,2130.83,0.57302,0.51767,1.03297,0.49517,0.57239,0.57178,0.38804,1.05937,1.24478,1.43782,0.000199144,0.000199144,0.000199144
169,2143.29,0.54932,0.50563,1.01245,0.61044,0.57034,0.61007,0.42992,0.98701,1.11237,1.39481,0.000196815,0.000196815,0.000196815
170,2155.73,0.55763,0.52048,1.01695,0.75952,0.55024,0.63285,0.45556,1.00857,1.17688,1.3827,0.000194487,0.000194487,0.000194487
171,2168.97,0.56705,0.5043,1.02471,0.54132,0.62081,0.59995,0.43074,0.98134,1.20651,1.36122,0.000192158,0.000192158,0.000192158
172,2181.46,0.5666,0.51846,1.02841,0.64091,0.61253,0.61026,0.42546,1.02193,1.16059,1.39205,0.00018983,0.00018983,0.00018983
173,2193.95,0.55547,0.49501,1.0069,0.51028,0.68113,0.62425,0.44384,0.99619,1.19453,1.38048,0.000187501,0.000187501,0.000187501
174,2206.43,0.55201,0.49908,1.01947,0.58602,0.57767,0.61509,0.43417,0.99633,1.20573,1.38076,0.000185173,0.000185173,0.000185173
175,2218.91,0.54329,0.46974,1.00595,0.60396,0.55074,0.57599,0.39933,0.99834,1.24548,1.3782,0.000182844,0.000182844,0.000182844
176,2231.37,0.57341,0.50834,1.03484,0.4299,0.62968,0.57929,0.3991,1.02041,1.22343,1.40946,0.000180516,0.000180516,0.000180516
177,2243.81,0.56159,0.50535,1.01886,0.70073,0.52399,0.61105,0.43945,1.02428,1.25952,1.40934,0.000178188,0.000178188,0.000178188
178,2256.23,0.55345,0.48562,1.01926,0.62296,0.47909,0.58146,0.41311,1.0108,1.33726,1.3826,0.000175859,0.000175859,0.000175859
179,2268.7,0.56741,0.50288,1.02313,0.64305,0.54531,0.58685,0.41603,0.98605,1.41243,1.36415,0.000173531,0.000173531,0.000173531
180,2281.49,0.52982,0.48264,1.0094,0.67994,0.4989,0.59672,0.41146,1.01462,1.31707,1.37558,0.000171202,0.000171202,0.000171202
181,2293.89,0.55587,0.49923,1.01438,0.69981,0.50669,0.59959,0.43134,1.02896,1.25017,1.41068,0.000168874,0.000168874,0.000168874
182,2306.33,0.53008,0.48947,1.00971,0.72094,0.55937,0.61645,0.43942,0.98846,1.19767,1.38627,0.000166545,0.000166545,0.000166545
183,2318.8,0.53549,0.51263,1.01022,0.75735,0.53316,0.60087,0.43285,1.01546,1.25335,1.39276,0.000164217,0.000164217,0.000164217
184,2331.23,0.51834,0.48783,1.00432,0.70881,0.48216,0.58719,0.41866,1.01218,1.32464,1.41118,0.000161888,0.000161888,0.000161888
