,xmin,ymin,xmax,ymax,conf,class
0,3300.2581481933594,1847.0594482421875,3680.0180282592773,2194.5299682617188,0.7402400374412537,Araneae
1,3630.6168785095215,66.38670349121094,3749.1494140625,301.8385925292969,0.20875655114650726,Araneae
2,3214.933967590332,2727.0584411621094,3429.1309356689453,2877.1465454101562,0.1565334051847458,Araneae
3,1166.0386047363281,425.0282516479492,1306.6573181152344,653.3294219970703,0.10997315496206284,Araneae
4,3600.0,1852.0660400390625,3814.423370361328,2100.0,0.05606374144554138,Araneae
5,1635.0791015625,491.4534606933594,1700.0,672.4548950195312,0.024108463898301125,Araneae
6,0.0,1711.8344421386719,358.914306640625,2100.0,0.015461658127605915,Araneae
7,3848.1642303466797,1301.860954284668,4080.0646362304688,1700.0,0.01072750799357891,Araneae
8,1746.7798919677734,1600.0,2001.4401550292969,1685.4795532226562,0.0085004772990942,Araneae
9,3593.1005859375,800.0,3700.0,976.2680358886719,0.0073466114699840546,Araneae
10,1976.8514709472656,1200.0,2067.701629638672,1380.2208251953125,0.004156072158366442,Araneae
11,1566.7893981933594,772.87353515625,1759.9654998779297,957.5465850830078,0.002090565161779523,Araneae
12,3684.541702270508,2558.874557495117,4099.438659667969,2898.361297607422,0.0013405093923211098,Araneae
13,400.0,1657.432601928711,451.5269584655762,1860.366943359375,0.0011351207504048944,Araneae
14,3790.177932739258,2400.707006454468,4097.192199707031,2536.748077392578,0.0011000558733940125,Araneae
15,2000.0,747.5522155761719,2165.387908935547,895.1222152709961,0.0008593115489929914,Araneae
16,3172.4369201660156,286.0238037109375,3517.310302734375,545.1706390380859,0.0007842851337045431,Araneae
17,2136.5655822753906,100.26168823242188,2366.610107421875,237.9993896484375,0.0007796855643391609,Araneae
18,2400.1505613327026,1231.54878616333,2651.648193359375,1621.9420471191406,0.0005391758168116212,Araneae
19,3836.3448181152344,164.97679138183594,4018.096923828125,263.9845275878906,0.0005207646754570305,Araneae
20,2068.0703125,687.4637756347656,2100.0,900.0,0.0004691864305641502,Araneae
21,2029.4312953948975,608.4872741699219,2198.1766967773438,790.0261840820312,0.00044422512291930616,Araneae
22,3928.9601440429688,1084.7028198242188,4094.4959716796875,1265.7532653808594,0.0003927384677808732,Araneae
23,3566.536865234375,2279.9720764160156,3677.6690063476562,2499.4933471679688,0.000313066178932786,Araneae
24,1524.3732299804688,1166.7182312011719,1757.9742736816406,1333.054931640625,0.00031234294874593616,Araneae
25,3524.2025451660156,1905.7806396484375,3630.1177978515625,1997.11767578125,0.00027743596001528203,Araneae
26,1667.0496520996094,2677.6405334472656,1700.0,2882.147705078125,0.0001995796919800341,Araneae
27,3215.1132202148438,2693.034423828125,3300.0,2900.0,0.0001930087892105803,Araneae
28,597.9286499023438,2806.4603567123413,881.588134765625,3154.6710815429688,0.00018503279716242105,Araneae
29,171.89578247070312,1914.7909545898438,330.6243896484375,2185.533218383789,0.0001792537805158645,Araneae
30,433.83294677734375,139.8143310546875,499.88299560546875,387.83966064453125,0.00017920832033269107,Araneae
31,1106.2711486816406,2956.0,1562.0685424804688,3346.764434814453,0.00017273750563617796,Araneae
32,1167.7702331542969,2400.321578979492,1289.6937255859375,2692.6686401367188,0.00016219483222812414,Araneae
33,2515.8496856689453,145.4883575439453,2677.6546936035156,301.8470153808594,0.00014959913096390665,Araneae
34,1714.4208908081055,802.0049929618835,1921.7351379394531,940.0953369140625,0.00014763489889446646,Araneae
35,1979.4725036621094,2210.866729736328,2063.0303955078125,2423.55126953125,0.00014614143583457917,Araneae
36,1584.4766235351562,175.94387817382812,1683.5723876953125,480.2411193847656,0.00013570777082350105,Araneae
37,835.5788269042969,2259.758056640625,888.00830078125,2423.688232421875,0.000135456066345796,Araneae
38,2666.2199096679688,2830.914379119873,2857.013427734375,3036.9307708740234,0.00013364855840336531,Araneae
39,368.3122253417969,2400.0,590.3845367431641,2488.8687438964844,0.00013071508146822453,Araneae
40,3487.3580932617188,2400.176179409027,3693.3167114257812,2512.822296142578,0.00011952458589803427,Araneae
41,1359.7408905029297,1530.0292053222656,1517.2673645019531,1664.8178100585938,0.00010171544272452593,Araneae
42,3991.5860290527344,81.3881607055664,4088.7637252807617,330.6820983886719,9.270888403989375e-05,Araneae
43,4083.2943115234375,125.66108703613281,4100.0,283.5679016113281,8.683146006660536e-05,Araneae
44,2251.5401916503906,2556.7555389404297,2377.7719116210938,2707.5260009765625,8.526482270099223e-05,Araneae
45,400.6124496459961,1200,520.5538024902344,1440.6205596923828,8.279711619252339e-05,Araneae
46,2997.045425415039,2423.2816162109375,3227.1837768554688,2500.0,8.260831964435056e-05,Araneae
47,3600,850.022216796875,3764.235336303711,900.0,7.08290099282749e-05,Araneae
48,3827.989013671875,126.9002914428711,3979.3501892089844,277.6880187988281,7.069364801282063e-05,Araneae
49,800.0327825546265,1200.0,962.9710845947266,1350.0850830078125,6.994983414188027e-05,Araneae
50,1655.6360168457031,800.6639719009399,1694.1009521484375,1000.1106262207031,6.637701153522357e-05,Araneae
51,444.84937286376953,1747.3335723876953,631.3904724121094,1950.1184997558594,6.458715506596491e-05,Araneae
52,3443.107894897461,400,3583.015625,483.90428161621094,6.41622900729999e-05,Araneae
53,3614.082604408264,2852.027702331543,3658.160530090332,3044.5069274902344,6.0958896938245744e-05,Araneae
54,1827.0223846435547,625.7642517089844,1953.9847106933594,756.3934020996094,6.05801869824063e-05,Araneae
55,2400,342.7195129394531,2624.3528442382812,500.0,5.9344944020267576e-05,Araneae
56,2619.8024291992188,2586.3404083251953,2706.984375,2707.751953125,5.605032492894679e-05,Araneae
57,3237.423095703125,2020.0933933258057,3298.2598876953125,2260.6243286132812,5.179431536816992e-05,Araneae
58,2578.243911743164,977.2681884765625,2704.1507568359375,1097.501220703125,5.132980368216522e-05,Araneae
59,1562.29345703125,55.85095977783203,1704.7720413208008,307.5792236328125,4.7338537115138024e-05,Araneae
60,649.4735260009766,628.8398284912109,782.5449523925781,772.2937927246094,4.28964413003996e-05,Araneae
61,1661.0706329345703,2777.5781860351562,1810.3276977539062,2845.1211853027344,4.163384437561035e-05,Araneae
62,2400.002074241638,3112.044647216797,2661.4136352539062,3300.0,3.594192457967438e-05,Araneae
63,3600.0,2013.8524532318115,4002.4764099121094,2328.7244262695312,3.453004319453612e-05,Araneae
64,3617.7218437194824,2979.561477661133,3684.220932006836,3174.802047729492,3.284090416855179e-05,Araneae
65,954.0138702392578,1472.1090393066406,1030.5672607421875,1587.571044921875,2.765516546787694e-05,Araneae
66,1247.7603759765625,2174.4864501953125,1293.5634765625,2398.602020263672,2.7259211492491886e-05,Araneae
67,2400.074362754822,1283.5778503417969,2475.431755065918,1494.4802551269531,2.584097455837764e-05,Araneae
68,856.7625045776367,324.5481872558594,981.3768920898438,450.9463195800781,2.4197935999836773e-05,Araneae
69,3020.877456665039,2400.1342236995697,3287.0897216796875,2454.3702354431152,2.2984360839473084e-05,Araneae
70,1285.7660217285156,107.74222564697266,1300.0,294.9376220703125,2.2516138415085152e-05,Araneae
71,3355.6355743408203,2994.742431640625,3442.966812133789,3153.084503173828,2.2461448679678142e-05,Araneae
72,2717.948974609375,586.5374450683594,2806.1298217773438,703.952880859375,2.0202465748297982e-05,Araneae
73,1371.2837829589844,1190.0276794433594,1592.843017578125,1304.8725357055664,2.0190775103401393e-05,Araneae
