,xmin,ymin,xmax,ymax,conf,class
0,4108.0,1283.1100006103516,4273.492523193359,1476.1883850097656,0.031371936202049255,Araneae
1,338.50604248046875,1670.0988998413086,487.5802001953125,1854.7783813476562,0.005345891695469618,Araneae
2,4142.458724975586,1846.2703399658203,4264.041748046875,1986.7787170410156,0.002343540545552969,Araneae
3,830.5975036621094,2646.642822265625,923.1824035644531,2900.0,0.0012662984663620591,Araneae
4,1837.9485168457031,701.6534423828125,1874.9802551269531,739.3474731445312,0.0004216936358716339,Araneae
5,2890.81005859375,2932.314926147461,3069.1848754882812,3076.8082580566406,0.0003391895443201065,Araneae
6,1160.9816284179688,1505.2997436523438,1300.0,1700.0,0.00032331037800759077,Araneae
7,507.7789306640625,3157.350540161133,689.2794494628906,3354.6478271484375,0.00011009575973730534,Araneae
8,2911.601707458496,3145.035629272461,3036.490203857422,3296.722686767578,9.592269634595141e-05,Araneae
9,3108.577117919922,2870.5118865966797,3157.1980590820312,2985.8978271484375,6.858081906102598e-05,Araneae
10,582.2644653320312,2634.283966064453,703.1178588867188,2766.9800720214844,5.9414196584839374e-05,Araneae
11,2000,2800.0979244709015,2199.3990936279297,2881.4224014282227,4.916968464385718e-05,Araneae
12,2744.0482177734375,467.44566345214844,2865.2937927246094,645.7969665527344,4.871555574936792e-05,Araneae
13,4116.8583984375,3070.818000793457,4494.784271240234,3455.197021484375,4.346502828411758e-05,Araneae
14,1725.10986328125,2608.0809173583984,1857.5879516601562,2747.9119567871094,4.272269507055171e-05,Araneae
15,645.4504547119141,219.91395568847656,803.9461059570312,357.07720947265625,3.825048406724818e-05,Araneae
16,2929.9568939208984,324.9555969238281,3003.555435180664,429.4098815917969,3.480875238892622e-05,Araneae
17,750.0887756347656,2956,896.6643371582031,3033.870819091797,3.192967051290907e-05,Araneae
18,857.8257446289062,1655.1005592346191,899.611572265625,1905.6283874511719,2.6053654437419027e-05,Araneae
19,643.8207092285156,2338.840576171875,765.9503479003906,2474.3516845703125,2.320689964108169e-05,Araneae
20,4000.087857246399,1516.6009826660156,4279.2740478515625,1700.0,2.1938276404398493e-05,Araneae
21,1845.06591796875,811.2017211914062,2849.75927734375,2401.15625,2.1713065507356077e-05,Araneae
22,2707.257568359375,2633.96533203125,2816.0465698242188,2765.3096923828125,2.0638888599933125e-05,Araneae
23,1541.564697265625,766.6375732421875,1695.5050048828125,900.0,1.898729897220619e-05,Araneae
24,1381.7873992919922,400.10461807250977,1630.7121887207031,505.66849517822266,1.8694609025260434e-05,Araneae
25,1200,3328.391571044922,1469.6636657714844,3456.0,1.683653681538999e-05,Araneae
26,3244.109489440918,2400.0963509082794,3478.236053466797,2499.0841903686523,1.578183946548961e-05,Araneae
27,4124.687255859375,156.64974975585938,4219.48063659668,289.3220520019531,1.567480285302736e-05,Araneae
28,3575.82470703125,2800,3685.327911376953,2893.8544540405273,1.5259136489476077e-05,Araneae
29,719.2550354003906,3227.9615478515625,900.0,3379.339569091797,1.442258417228004e-05,Araneae
30,3406.441360473633,108.24415588378906,3510.315887451172,197.87754821777344,1.422517016180791e-05,Araneae
31,2706.039520263672,688.8298645019531,2874.6178588867188,782.6503295898438,1.3653748283104505e-05,Araneae
32,2083.1338500976562,53.51087951660156,2270.858154296875,160.90557861328125,1.3338099961401895e-05,Araneae
33,3118.630401611328,2733.924041748047,3282.25927734375,2855.071533203125,1.3159622540115379e-05,Araneae
34,1777.8006134033203,2900.8442153930664,1888.39697265625,3041.6831970214844,1.1893393093487248e-05,Araneae
35,800.0,2765.793243408203,1061.4367370605469,2900.547538757324,1.1713605999830179e-05,Araneae
36,3714.121223449707,3095.091018676758,3809.7196044921875,3198.5325927734375,1.1460075256763957e-05,Araneae
37,892.7137222290039,2985.6485900878906,997.9328460693359,3106.0669860839844,1.0851108527276665e-05,Araneae
38,3457.5685119628906,1198.6868896484375,3669.013153076172,1300.0,1.0178797310800292e-05,Araneae
39,3684.791473388672,856.2756767272949,3700.0,1061.4461059570312,9.492503522778861e-06,Araneae
40,4193.790817260742,95.4777603149414,4304.078353881836,154.80523681640625,9.308725566370413e-06,Araneae
41,2560.8436889648438,196.55966186523438,2681.3238525390625,303.22222900390625,8.67147264216328e-06,Araneae
42,3753.211654663086,332.1966247558594,3875.9033813476562,422.9393005371094,8.415709999098908e-06,Araneae
43,4267.032180786133,3075.3919677734375,4326.528274536133,3221.540740966797,4.4702496779791545e-06,Araneae
44,440.9078674316406,92.68942260742188,498.28680419921875,327.3683166503906,4.258982244209619e-06,Araneae
45,3806.3443603515625,3214.7931213378906,3826.763961791992,3246.083251953125,0.8522365689277649,Brachycera
46,1830.9224548339844,689.3917236328125,1874.9783630371094,740.5759887695312,0.8316149115562439,Brachycera
47,3199.515380859375,762.2051391601562,3524.34130859375,963.1756591796875,0.7508331537246704,Brachycera
48,879.919563293457,2739.762176513672,927.9259414672852,2811.1800994873047,0.4558916687965393,Brachycera
49,4268.468551635742,3137.9805603027344,4297.115936279297,3192.5589599609375,0.37498292326927185,Brachycera
50,2030.8710632324219,1436.6050262451172,2064.2520065307617,1484.8446350097656,0.27743664383888245,Brachycera
51,632.6583404541016,2693.217987060547,665.6156921386719,2738.0227966308594,0.2686426639556885,Brachycera
52,2967.6702270507812,387.4620361328125,2991.4427795410156,425.156005859375,0.23942799866199493,Brachycera
53,2569.2325286865234,3093.073516845703,2613.6246948242188,3147.768051147461,0.043235424906015396,Brachycera
54,2662.008575439453,2931.6432342529297,2696.0223999023438,2971.247024536133,0.026061920449137688,Brachycera
55,2686.766357421875,444.55218505859375,2893.3876953125,627.890625,0.01964063011109829,Brachycera
56,1099.248779296875,2796.674285888672,1175.57958984375,2825.35986328125,0.01233682595193386,Brachycera
57,3123.619140625,2890.9095153808594,3149.82568359375,2951.4334259033203,0.00458033150061965,Brachycera
58,897.5640716552734,2800.0033780932426,933.0218811035156,2810.585196495056,0.0036900523118674755,Brachycera
59,3629.2094116210938,2780.3353271484375,3786.375686645508,2830.0455932617188,0.0029317985754460096,Brachycera
60,4108.0,573.4040985107422,4127.54513168335,802.2178039550781,0.0018544058548286557,Brachycera
61,0.0,198.0863037109375,201.5963592529297,569.9172821044922,0.0008850607555359602,Brachycera
62,1489.768310546875,3444.775360107422,1619.9689331054688,3455.962127685547,0.0005178629653528333,Brachycera
63,4108.0,827.3838882446289,4120.92403793335,1090.5293884277344,0.0005151896039023995,Brachycera
64,2757.7321166992188,3287.584197998047,2967.4899291992188,3300.0,0.0004872125282417983,Brachycera
65,4108.0,730.8885498046875,4129.903875350952,927.9670257568359,0.0004549308505374938,Brachycera
66,800.0,2400.992524623871,820.0079612731934,2571.292449951172,0.00039803548133932054,Brachycera
67,400.0,0.0,432.249267578125,145.9017333984375,0.00036207830999046564,Brachycera
