"","Trap","X","Y","Area0100","Area0250","Area0500","Area0750","Area1000","Area1500","Area2000","Area2500","Area3000"
"158","FI24A05",-59.514295,-1.799445,1,0.669767441860465,0.601136363636364,0.554320363820111,0.521070615034169,0.390021527162213,0.317133912053508,0.27501708039171,0.246639891211537
"159","FI24A06",-59.513813,-1.798017,0.945945945945946,0.818181818181818,0.759681093394077,0.676455696202532,0.594194649971542,0.431933198380567,0.348921631432842,0.296228821278921,0.2619491981147
"160","FI24A07",-59.513395,-1.797005,1,0.908256880733945,0.826136363636364,0.757852077001013,0.624928856004553,0.46106116246676,0.372225384177575,0.312841530054645,0.275398532388664
"161","FI24A08",-59.512983,-1.795848,1,1,0.875570776255708,0.817029903699949,0.654524758110415,0.493803743045018,0.397651245551601,0.334062129907989,0.291765524659138
"162","FI27A01",-59.632486,-1.830358,0.378378378378378,0.176470588235294,0.0443686006825939,0.0197268588770865,0.0164819551008809,0.0332107998478895,0.0533693873194336,0.0714545951361691,0.116622875051442
"163","FI27A02",-59.6320378,-1.829746121,0.5,0.179723502304147,0.0444191343963554,0.0197368421052632,0.0185185185185185,0.0292405063291139,0.0478969468365241,0.0664085629697108,0.111684120606195
"164","FI27A03",-59.632444,-1.829865,0.666666666666667,0.177272727272727,0.0444191343963554,0.0197069226882264,0.0167708925525867,0.0311352993291988,0.0495338410077575,0.0671281537480645,0.112710363153233
"165","FI27A04",-59.632895,-1.8295,0.885714285714286,0.178082191780822,0.0444191343963554,0.0197268588770865,0.0165383518676932,0.0310998735777497,0.047063011747953,0.0631094504693338,0.109789656808477
"166","FI28A01",-59.755495,-1.769888,1,0.891402714932127,0.808437856328392,0.731041456016178,0.672825469016487,0.644140723867375,0.591915166180343,0.523206558870417,0.478214093598709
"167","FI28A02",-59.755121,-1.76886,1,1,0.854545454545455,0.75782038345106,0.684720638540479,0.65178910102415,0.590604982206406,0.520843774203836,0.476121196786641
"168","FI28A03",-59.754635,-1.767824,1,1,0.9125,0.781707933299646,0.714937286202965,0.658388241256969,0.593509820666097,0.518359908883827,0.47625826452817
"169","FI28A04",-59.754229,-1.766806,1,1,0.984072810011377,0.796859169199595,0.742678419107194,0.658267915928083,0.594363791631085,0.515250842210689,0.473757474137113
"170","FI28A05",-59.735348,-1.747562,1,0.728506787330317,0.405034324942792,0.38313982836951,0.420034149117814,0.437334007841153,0.459199658217032,0.453414734156454,0.435145649492362
"171","FI28A06",-59.736708,-1.747921,0.8,0.755760368663595,0.490909090909091,0.441860465116279,0.456825306355087,0.454269065112744,0.463569090650349,0.455013439023279,0.434496504160208
"172","FI28A07",-59.73764,-1.747734,0.833333333333333,0.840182648401826,0.586560364464692,0.496702181633688,0.4950213371266,0.474003795066414,0.465195729537367,0.44869517693674,0.433276385725133
"173","FI28A08",-59.738974,-1.747916,1,0.902777777777778,0.666666666666667,0.536634663971703,0.544004557106238,0.503925044315016,0.472916221795146,0.442359371441585,0.433448286771918
"174","FI30A01",-59.83621,-1.468654,0.297297297297297,0.16289592760181,0.40478905359179,0.385902636916836,0.3220675944334,0.279979739141446,0.352765321375187,0.393779315997996,0.445193342193532
"175","FI30A02",-59.836147,-1.469166,0.297297297297297,0.0945945945945946,0.408209806157355,0.372658227848101,0.305176336746303,0.272037435184014,0.345576197594135,0.390025051241175,0.443474410071487
"176","FI31A01",-59.415405,-1.83208,0,0,0.0216647662485747,0.0242669362992922,0.0279441117764471,0.0557663125948407,0.0671413314346743,0.0588610478359909,0.0623457961662555
"177","FI32A01",-59.354991,-1.839976,1,0.763636363636364,0.533029612756264,0.378419452887538,0.303927148548662,0.278993297078538,0.316370106761566,0.370781911744615,0.393091012622188
"178","FI32A02",-59.35547744,-1.839058181,1,0.778280542986425,0.542857142857143,0.397969543147208,0.296506674240273,0.268836266936811,0.308278169264716,0.35758210722908,0.37758298788013
"179","MI01A00",-59.825788,-1.495046,0.457142857142857,0.381165919282511,0.247139588100687,0.206268958543984,0.207171314741036,0.169577322196912,0.135696995585932,0.17989249271137,0.241356404011008
"180","MI02A00",-59.67764,-1.761438,0.527777777777778,0.403587443946188,0.264840182648402,0.181541582150101,0.138952164009112,0.159341355288157,0.19789368818046,0.224363354744659,0.249968362439889
"181","MI03A00",-59.66494119,-1.871863507,0.361111111111111,0.218181818181818,0.201365187713311,0.225822784810127,0.208309618668184,0.191446286220423,0.25754555808656,0.305110220440882,0.378981999936731
"182","MI08A00",-59.775923,-1.708292,0.166666666666667,0.247706422018349,0.334467120181406,0.391260162601626,0.404558404558405,0.388488298545225,0.386132270235638,0.370942038883577,0.410190720182181
"183","MI10A00",-59.45390744,-1.741022251,0.2,0.238532110091743,0.255681818181818,0.352554375316136,0.424259681093394,0.517023161625111,0.534092526690392,0.584988158134451,0.59009807023094
"184","MI12A00",-59.645168,-1.564791,0.611111111111111,0.443438914027149,0.400684931506849,0.405569620253165,0.460683760683761,0.545213102314405,0.547336225905114,0.537967183226983,0.528716002530044
"185","MI12A01",-59.633922,-1.598456,0.611111111111111,0.840909090909091,0.911464245175936,0.89091831557585,0.848674836135651,0.767041861641583,0.742672168468981,0.711915397939648,0.654352226720648
"186","MI13A00",-59.75269686,-1.636248688,0.342857142857143,0.2152466367713,0.364155251141553,0.46912955465587,0.513798008534851,0.522327640733713,0.552367390530438,0.574708454810496,0.588505092680458
"187","MI15A00",-59.829039,-1.521895,0,0,0.0124858115777526,0.070379746835443,0.152750071245369,0.17170694672909,0.149875400498398,0.152367941712204,0.177276033266926
"188","MI18A00",-59.708119,-1.679593,0.34375,0.356481481481482,0.544419134396355,0.543708943911066,0.579846285226302,0.644160121611351,0.574670935610103,0.589188943030193,0.560752688172043
"189","MI19A00",-59.445799,-1.791628,0.542857142857143,0.340909090909091,0.387243735763098,0.294534412955466,0.271742229826062,0.246490451498672,0.272351936218679,0.284262802988883,0.290359311740891
"190","MI20A00",-59.692532,-1.775463,0.305555555555556,0.209090909090909,0.146424517593644,0.252407501267106,0.345496009122007,0.361451878082712,0.350487579187131,0.334911889258231,0.349946239959522
"191","MI23A00",-59.67980325,-1.828509837,0.5,0.410138248847926,0.256526674233825,0.283906882591093,0.334759053321928,0.315482972528168,0.32102454642476,0.374646989159151,0.392154381524834
"192","MI24A01",-59.51337052,-1.80272171,0.485714285714286,0.387387387387387,0.300683371298405,0.344652812975165,0.372727272727273,0.331814730447988,0.247581104154809,0.228162856362146,0.207359129306799
"193","MI24A02",-59.525386,-1.735873,0.914285714285714,0.95,0.938706015891033,0.81288032454361,0.757195782274152,0.69506329113924,0.709730229909602,0.721291321373281,0.723962288028347
"194","MI27A00",-59.63185696,-1.829539651,0.361111111111111,0.175675675675676,0.0446224256292906,0.0212443095599393,0.0196357427433125,0.0278058645096057,0.0458689458689459,0.0648646184702343,0.109807765271279
"195","MI28A01",-59.755748,-1.770966,0.777777777777778,0.773755656108597,0.763698630136986,0.688888888888889,0.665718349928876,0.63287775246773,0.592410650719066,0.525371230755215,0.481415873216715
"196","MI28A02",-59.734591,-1.748158,0.705882352941176,0.506912442396313,0.349943374858437,0.31041456016178,0.368271147821134,0.416445287792536,0.460575007116425,0.461153110483651,0.441632394811768
"197","MI30A00",-59.835752,-1.468896,0.257142857142857,0.0871559633027523,0.348173515981735,0.357830714647745,0.300456100342075,0.268218623481781,0.347402135231317,0.391181561446661,0.444177291277801
"198","MI31A00",-59.415401,-1.832097,0,0,0.0215664018161181,0.0242546740778171,0.0282373074729036,0.0553869499241275,0.0671126610205679,0.0588020951947165,0.0622943558592761
"199","MI32A00",-59.354534,-1.841073,0.529411764705882,0.578703703703704,0.459183673469388,0.357900050479556,0.305959509552324,0.288189175518462,0.328327402135231,0.38274416909621,0.408730033212083
"200","TF01A01",-59.717669,-1.834439,1,1,1,0.974657881398885,0.960694958701225,0.957974683544304,0.936271717459413,0.900774134790528,0.871619698263592
"201","TF01A02",-59.718344,-1.835362,1,1,1,0.990899898887765,0.973789173789174,0.960809102402023,0.941984624145786,0.910259331844492,0.881819044305999
"202","TF01A03",-59.718975,-1.83618,1,1,1,0.999493927125506,0.984375,0.965438663121914,0.948971603444595,0.917471306248861,0.892134831460674
"203","TF01A04",-59.719647,-1.837094,1,1,1,1,0.993733978923384,0.973520841251742,0.954328804154514,0.924709633340925,0.901926057117556
"204","TF01A05",-59.720268,-1.838026,1,1,1,1,0.999715666761444,0.978758376533064,0.958354096960205,0.932476763258611,0.910787135131716
"205","TF01A06",-59.721061,-1.838874,1,1,1,1,1,0.985721506191559,0.962105563074293,0.939479560679944,0.920158102766798
"206","TF01A07",-59.721844,-1.839678,1,1,1,1,1,0.991911021233569,0.96640808483382,0.946252735229759,0.927518816014167
"207","TF01A08",-59.722406,-1.840724,1,1,1,1,1,0.996714267660811,0.972374510501958,0.953008204193254,0.934172252434552
"208","TF01A09",-59.720366,-1.824477,1,0.963470319634703,0.903409090909091,0.838153221714866,0.822658696270994,0.874556962025317,0.865399672574561,0.840003642489642,0.809690989024892
"209","TF01A10",-59.721042,-1.825656,1,1,0.95418098510882,0.883720930232558,0.863157894736842,0.88655886811521,0.881440364360945,0.855033495875678,0.823027314112291
"210","TF01A11",-59.721833,-1.826942,1,1,0.992027334851936,0.938765182186235,0.897121687090339,0.895156190717086,0.894924183099594,0.87481778425656,0.842664642247106
"211","TF01A12",-59.722395,-1.828094,1,1,1,0.974229408792319,0.920580700256191,0.905953735305271,0.908132744623273,0.88806854434418,0.858064312138363
"212","TF01A13",-59.723206,-1.829867,1,1,1,0.996462860030318,0.965527065527065,0.935814660083555,0.924839857651246,0.905783242258652,0.873714846097877
"213","TF01A14",-59.723931,-1.830807,1,1,1,0.999494438827098,0.985461801596351,0.94881193124368,0.930727609283782,0.913495282803883,0.88592939390105
"214","TF01A15",-59.724935,-1.831748,1,1,1,1,0.998007401081696,0.958333333333333,0.937767017943606,0.921521293554999,0.899123778192516
"215","TF01A16",-59.725865,-1.832775,1,1,1,1,1,0.972887368554415,0.94934547524189,0.933038764633535,0.909904496869268
"216","TF02A01",-59.274803,-1.790071,1,1,1,1,1,0.998227848101266,0.988043555618817,0.981510997768569,0.967704181691656
"217","TF02A02",-59.274772,-1.789763,1,1,1,1,1,0.998228969006958,0.988041853512706,0.981650122939623,0.96695338688255
"218","TF02A03",-59.2748,-1.789393,1,1,1,1,1,0.997974683544304,0.987897771766213,0.981463770096097,0.965662383695171
"219","TF02A04",-59.274882,-1.787847,1,1,1,1,1,0.996961640714014,0.987473309608541,0.980604625751229,0.960236619005441
"220","TF02A05",-59.274887,-1.785648,1,1,1,1,1,0.997724687144482,0.987470634299139,0.978270772594752,0.953851020085402
"221","TF02A06",-59.261957,-1.780661,1,1,1,1,1,1,1,1,0.999651997848714
"222","TF02A07",-59.264309,-1.780703,1,1,1,1,1,1,1,1,0.994716527461402
"223","TF02A08",-59.265275,-1.780861,1,1,1,1,1,1,1,1,0.994147236546553
"224","TF02A09",-59.266198,-1.780826,1,1,1,1,1,1,1,0.999908929465871,0.992754540277163
"225","TF02A10",-59.266559,-1.781319,1,1,1,1,1,1,1,0.999361837906828,0.992473832337223
"226","TF02A11",-59.266519,-1.78231,1,1,1,1,1,1,1,0.999043585189233,0.992882449702644
"227","TF02A12",-59.266427,-1.784786,1,1,1,1,1,1,1,0.998405830107037,0.99370253164557
"228","TF02A13",-59.266073,-1.788994,1,1,1,1,1,1,1,0.998770099758575,0.993990764754254
"229","TF02A14",-59.266141,-1.788885,1,1,1,1,1,1,1,0.998405684872227,0.993957608351787
"230","TF02A15",-59.267069,-1.789938,1,1,1,1,1,1,1,0.996491867511048,0.993169096486512
"231","TF02A16",-59.268033,-1.789969,1,1,1,1,1,1,1,0.994489228947488,0.991521938565689
"232","TF02A17",-59.27074,-1.790044,1,1,1,1,1,1,0.997507832526346,0.991484905058968,0.985422463951429
"233","TF03A01",-59.91694146,-1.430941732,1,0.963800904977376,0.807780320366133,0.820486815415822,0.875568181818182,0.883559043159094,0.900932317984485,0.911015984334442,0.907393931723985
"234","TF03A02",-59.91655813,-1.429886622,1,1,0.914772727272727,0.836951034830894,0.887653264898774,0.896233569261881,0.905338078291815,0.91536849776806,0.911057692307692
"235","TF03A03",-59.9161748,-1.428831511,1,1,0.981797497155859,0.879939209726444,0.895785876993166,0.907709836688188,0.90992594702364,0.918894303019263,0.91533303814283
"236","TF03A04",-59.91579148,-1.4277764,1,1,1,0.939838220424671,0.905698005698006,0.918799087914872,0.917870614191161,0.922775525080869,0.919300243586094
"237","TF03A05",-59.907585,-1.433055,1,1,0.97025171624714,0.931714719271624,0.883039271485487,0.831584271083576,0.826891593707737,0.849136556249146,0.873797772715768
"238","TF03A06",-59.907073,-1.432007,1,1,0.989714285714286,0.959575543203638,0.921105098262603,0.859833164812942,0.833653777682831,0.85200546946217,0.876019988614081
"239","TF03A07",-59.906521,-1.431013,1,1,1,0.980788675429727,0.954947248360422,0.883626693681145,0.842262540021345,0.854618327564219,0.877594279929132
"240","TF03A08",-59.90595,-1.429954,1,1,1,0.994436014162873,0.973234624145786,0.909470223795676,0.857315770736917,0.858606557377049,0.879277626668354
"241","TF03A09",-59.898424,-1.437053,1,1,0.849315068493151,0.865890688259109,0.82802728823195,0.752309834198203,0.746867881548975,0.785161231554017,0.831419442599095
"242","TF03A10",-59.898392,-1.435616,1,1,0.9625,0.899036022323694,0.88005698005698,0.797622059195548,0.765945330296128,0.791074681238616,0.835241649797571
"243","TF03A11",-59.897748,-1.434615,1,1,1,0.92451874366768,0.900256483328584,0.835988872028326,0.781067615658363,0.796629469369164,0.83642346389926
"244","TF03A12",-59.897372,-1.433353,1,1,1,0.980293077311774,0.924850555081127,0.876738305941846,0.806963827969239,0.805823915421072,0.838866755201417
