"","Trap","X","Y","Area0100","Area0150","Area0200","Area0250","Area0300","Area0350","Area0400","Area0450","Area0500","Area0550","Area0600","Area0650","Area0700","Area0750","Area0800","Area0850","Area0900","Area0950","Area1000","Area1100","Area1200","Area1300","Area1400","Area1500","Area1600","Area1700","Area1800","Area1900","Area2000","Area2100","Area2200","Area2300","Area2400","Area2500","Area2600","Area2700","Area2800","Area2900","Area3000","Area3100","Area3200","Area3300","Area3400","Area3500","Area3600","Area3700","Area3800","Area3900","Area4000","Area4100","Area4200","Area4300","Area4400","Area4500","Area4600","Area4700","Area4800","Area4900","Area5000","Area5100","Area5200","Area5300","Area5400","Area5500","Area5600","Area5700","Area5800","Area5900","Area6000","Area6100","Area6200","Area6300","Area6400","Area6500","Area6600","Area6700","Area6800","Area6900","Area7000","Area7100","Area7200","Area7300","Area7400","Area7500","Area7600","Area7700","Area7800","Area7900","Area8000","Area8100","Area8200","Area8300","Area8400","Area8500","Area8600","Area8700","Area8800","Area8900","Area9000","Area9100","Area9200","Area9300","Area9400","Area9500","Area9600","Area9700","Area9800","Area9900","Area10000"
"44","AI15A05",-59.83030377,-1.517328563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031496062992126,0.00227855311876958,0.00987306064880113,0.0265188996635662,0.0464959568733154,0.0610021786492375,0.0694936708860759,0.0794039145907473,0.0922970843183609,0.103499824129441,0.119158326109228,0.133580176587867,0.148659993542138,0.160011761246692,0.164980628497632,0.172930471763426,0.18477370002732,0.192132749326146,0.192650160118722,0.190552267528412,0.1875,0.18741302972802,0.187720285519652,0.189392885947103,0.192073409845494,0.194834929466506,0.196601264645713,0.197249318920819,0.199214039173286,0.201234300136049,0.203283537384402,0.206932137646347,0.211243755820845,0.216013815587727,0.220744025622074,0.224730502816301,0.228401917642593,0.231391280947255,0.234163756105734,0.238288828203195,0.242035120169791,0.24570654154519,0.250068417422907,0.255518943899948,0.26036504413568,0.264782269088069,0.268954937318827,0.27295008305874,0.276475846596088,0.279901492006804,0.283278404304909,0.286284869144317,0.289924710779213,0.294390377579286,0.298541617348513,0.303258180200717,0.307951482479784,0.312939976861384,0.318709611957714,0.324522353781456,0.330584295197656,0.336412383591567,0.341475398725884,0.346306579446028,0.352025770882749,0.358487132830777,0.364873688419625,0.37029315511395,0.374758708116051,0.379385698108616,0.384557837403863,0.390092755299508,0.395793648383024,0.401619875439792,0.40666057753109,0.411078293710357,0.415531861238514,0.420075680295022,0.42464923829227,0.42865808600514,0.432618556404598,0.436476302951059,0.439807604371878,0.443104648698828,0.44647976800603,0.449418254344163,0.451619415956618,0.453107575013361,0.454121555788212,0.455290047755832,0.456430173245181,0.457450170392914
"45","AI15A06",-59.83157911,-1.513023356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00590020229265003,0.0156862745098039,0.0246866691986327,0.03559906552453,0.0573229587314094,0.0809101291399455,0.10224045440202,0.12347875596043,0.138754436915134,0.152312036710201,0.163849714716331,0.175488015814183,0.184576139935316,0.191262585836458,0.195978133541585,0.196492119979664,0.199681701205472,0.205030053780449,0.209367778633643,0.2117689590923,0.214197966491544,0.216083743842365,0.219392023798457,0.223569467325645,0.228681364392679,0.232965299684543,0.235280907287495,0.237707981137112,0.243474431288853,0.249584483064659,0.255228385745526,0.258948792611547,0.261527863690041,0.264451800419829,0.26724060160066,0.269251680506129,0.271942411916085,0.275783144877532,0.28004465653868,0.284082053874181,0.288369547592022,0.292553866580753,0.294959762812368,0.297153024911032,0.300652792990142,0.304955355253692,0.309022949961559,0.31266558582783,0.315493496557001,0.318158253347553,0.32135555284547,0.325238230939787,0.329236574354828,0.333058828911851,0.336491868990537,0.34038073191154,0.344690672949281,0.349761193682963,0.354712271050893,0.359950353947795,0.364956913361933,0.37038943482556,0.375897723994473,0.381147662187873,0.386922197785312,0.39222310607833,0.396929014246418,0.402058782969221,0.406649860503057,0.41077114596389,0.415319381075183,0.420637706419427,0.425624394126873,0.429645997259135,0.433312522096268,0.43702894874227,0.440566478559362,0.443697018261566,0.446685324110047,0.449896395366047,0.452734795445793,0.45536211990862,0.458114357456957,0.460360560734961,0.461901808003631,0.462711211240885,0.463456293081662,0.464298221388325
"46","AI15A07",-59.83412978,-1.504412916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00252206809583859,0.00568828213879408,0.0164589701387256,0.0271018793273986,0.0477234401349073,0.0729937599767813,0.0897354765219592,0.0975202935616591,0.11046511627907,0.125505361223414,0.134715434337064,0.14620257669585,0.15436761572729,0.162090657887001,0.170622746111201,0.176892272704801,0.18216595318335,0.189361074843112,0.202116856741134,0.215234913949604,0.225198076792849,0.231769432756493,0.239729881823298,0.248846004115455,0.257718752450916,0.265056384497956,0.271516560139454,0.279636259801876,0.288877799263926,0.296760710553814,0.305401662049862,0.313398576512456,0.318622137921691,0.321326555313483,0.323776234544139,0.326980485581094,0.329059288315267,0.330929249979816,0.333556735577667,0.336994933893488,0.340653086390476,0.343874913165776,0.344954028021016,0.345465456612832,0.346120322698342,0.348453930346316,0.35279945036846,0.357504675103034,0.361661481838496,0.365596675778374,0.369730375119601,0.373898669703728,0.376540706793264,0.377777284038393,0.378948954118964,0.380721032548635,0.382714635148885,0.384575163398693,0.386493924866195,0.388866654762858,0.390827761897358,0.393020026609188,0.395660252681279,0.398244669749662,0.401121824835065,0.404277885805197,0.407697408046646,0.411869661437155,0.415999615855562,0.41938004810617,0.422721467019433,0.426080883301526,0.429147302967582,0.431658544640098,0.434411561716073,0.43729422207876,0.440385047303447,0.444074895294407,0.447733573059404,0.451488737505009,0.455498887606971,0.459822919266229,0.462982954350113,0.465415637970818,0.467720433576147,0.469733827808083,0.471746858921986,0.474488046436482,0.477460467311777,0.480207264944597,0.482530239475733,0.484321886725845
"47","AI18A01",-59.708055,-1.679683,0.285714285714286,0.294871794871795,0.292857142857143,0.346846846846847,0.384126984126984,0.448837209302326,0.499118165784832,0.528169014084507,0.545766590389016,0.549203373945642,0.546172059984215,0.541525995948683,0.539802440441604,0.542193026781203,0.544563279857397,0.553191489361702,0.560829817158931,0.567192429022082,0.576879271070615,0.604426654108783,0.631173449229554,0.647356012125295,0.652319325287189,0.642821031344793,0.625653576593614,0.603922341578792,0.585397996837111,0.575721722669191,0.573280159521436,0.573890036138358,0.579126956112484,0.585104665554539,0.587389435192963,0.588597210828548,0.584887392127973,0.576900550544688,0.569706213458256,0.565015741900538,0.560088551549652,0.552757118729444,0.545196797865243,0.537500326771757,0.530855988967691,0.524097225449644,0.518640567675037,0.511863913323767,0.505767069540015,0.501207299953205,0.498033632885488,0.495156974972059,0.492413726313071,0.488537512894336,0.483529411764706,0.47947420216505,0.476004682013266,0.474043046784379,0.473693315210676,0.473441464513528,0.472793531488441,0.471042809137578,0.469084592304048,0.465674697696105,0.46251842595937,0.459308618271828,0.454708878458005,0.448858707557503,0.443309438976295,0.437377306635257,0.431489301133937,0.426250956388676,0.421928927994786,0.417924792185158,0.413693393111598,0.41010505320045,0.406493862985765,0.402618159677297,0.399442166315712,0.396903795212782,0.393997501380052,0.391250571830365,0.389017639435011,0.386703994785461,0.384864915445439,0.382687869463114,0.379876867566089,0.377495654512105,0.375810096907477,0.373887416342377,0.372689180292867,0.372305342451487,0.371802742834884,0.371309551360465,0.370941840102649,0.370903488413329,0.371567914207959,0.372190646710776,0.373080995235574,0.373643672749099,0.373531624123895,0.373568533346168,0.374097258896226,0.374659718953366,0.375104715753116,0.375147869263067,0.375087657513214,0.374861949499992,0.374304093913972,0.373274191814884,0.372109707284022
"48","AI18A02",-59.707905,-1.679838,0.117647058823529,0.222222222222222,0.24822695035461,0.299539170506912,0.372239747634069,0.443418013856813,0.493738819320215,0.532212885154062,0.54246885617214,0.550943396226415,0.548183254344392,0.541722745625841,0.538908246225319,0.532388663967611,0.536,0.545347003154574,0.552788495264819,0.560744714420953,0.572038724373576,0.602446483180428,0.629300118623962,0.644481887110362,0.649433633459192,0.639817629179331,0.621318217183506,0.599566459749729,0.580696202531646,0.571777882946837,0.569548203486304,0.570828757832181,0.576762509554889,0.583396145149133,0.58596144340089,0.586833712984055,0.583115679501222,0.57427366447985,0.567522422745924,0.563122248560786,0.557780519439436,0.550774424734208,0.542979504435607,0.535281204265106,0.528458488289043,0.522348511261418,0.516792233180311,0.510481657100075,0.504398248589799,0.499223239186179,0.496183070270655,0.493367891446867,0.490462819519752,0.486516871236505,0.481685170208073,0.477560948176476,0.474301014504454,0.472671503872772,0.472249678758525,0.47209867757813,0.471606372197361,0.470027471625423,0.46765446139913,0.464514102135336,0.461428055341294,0.458353725106351,0.453989178196608,0.448098204663144,0.442560934326337,0.437013411841675,0.431079616902478,0.425723182385029,0.421427619202797,0.417459918941214,0.413285517701514,0.409700743256447,0.406077402234089,0.402291998300344,0.399197148152025,0.396550486807167,0.39337547496485,0.390712542924272,0.388217978922627,0.386068950042473,0.384369020880127,0.3820774054448,0.379386148666966,0.377009661742955,0.375245662305576,0.373239179621925,0.372042742875446,0.37167527226971,0.371315216746975,0.370839360251271,0.370342576566327,0.370251131926028,0.370999283970958,0.371783829729618,0.372626873134219,0.373153855830922,0.373088007872909,0.373334250154714,0.373873585990925,0.374369254164651,0.374626630019752,0.374735806083242,0.374815423491106,0.374617959099685,0.374076621174573,0.373085034072886,0.371778190918434
"49","AI18A03",-59.707569,-1.680116,0,0.0875,0.171232876712329,0.25,0.35126582278481,0.435185185185185,0.489208633093525,0.526536312849162,0.543280182232346,0.549335863377609,0.548818897637795,0.540431266846361,0.532163742690059,0.52020202020202,0.520426287744227,0.528041074249605,0.535513361462729,0.548895899053628,0.566059225512529,0.597032501177579,0.624259186092454,0.637007077856421,0.639170774137431,0.63000506842372,0.61245828698554,0.591123794528636,0.570938818565401,0.563264661772831,0.561192543048243,0.564695247933884,0.571411764705882,0.578811369509044,0.582304120146231,0.581337098096366,0.577007330019378,0.569202530656877,0.562627069416207,0.558094657729027,0.552779710328253,0.546224961479199,0.537719590838337,0.530091503267974,0.523645320197044,0.517594012922419,0.512362758014932,0.506967264256895,0.501045323655872,0.495584162862061,0.491850823814099,0.489176462617297,0.486234830880454,0.481987252517166,0.477559483544602,0.473920256439096,0.470946818817957,0.469502924730074,0.469304532647917,0.469139170244562,0.469028967024959,0.467392732049037,0.464414348000084,0.461952445624633,0.458922295978134,0.456197164535989,0.452110758057195,0.446492104386841,0.440944482058226,0.435796774299081,0.430197244586451,0.424640031827154,0.420025478084403,0.416080805762002,0.41222509522618,0.408641343160902,0.405220426733605,0.401533504991185,0.398277220895008,0.395607615220875,0.392342912923731,0.389244688421267,0.386651948993377,0.384656480393204,0.382861451264852,0.380762963187886,0.378254226428114,0.375828387022417,0.373893266944949,0.371932305446583,0.370600220656275,0.370272979341048,0.37019833338979,0.369756581394388,0.369095647683444,0.368961997580267,0.369723311941051,0.370729175676845,0.371672175508388,0.372066023018914,0.372127759775633,0.372773904313984,0.37336894546164,0.373656250205718,0.373625736270251,0.373899849212308,0.374095629985234,0.373967035926422,0.373482333412378,0.372439154038534,0.371138482213529
"50","AI18A04",-59.70676,-1.68085,0,0.0246913580246914,0.107142857142857,0.200913242009132,0.312302839116719,0.392523364485981,0.456171735241503,0.504225352112676,0.525056947608201,0.533333333333333,0.52373417721519,0.505043712172159,0.497968659315148,0.495194739504299,0.493552690084482,0.49743387287801,0.513864513864514,0.532766225582861,0.556601083547191,0.589948332550493,0.602292943269421,0.609669811320755,0.610634897573732,0.603742571753698,0.588621687820085,0.569121701457267,0.554920913884007,0.543066729768102,0.545914009111617,0.552672347017816,0.560911016949152,0.568261314104289,0.568830912145469,0.564060506652087,0.559944414031246,0.556162886034436,0.551031526950458,0.546235831500592,0.541262059149138,0.534733536747934,0.526008507325753,0.516888005855903,0.51104707012488,0.50622734454875,0.501713532513181,0.497452427992097,0.492991621488418,0.48741508692479,0.483234257644253,0.478885163737343,0.47504316813788,0.471071962055531,0.467848897907568,0.465723765605669,0.463869118893538,0.462762940812539,0.462050730815326,0.462136843353492,0.461790766006879,0.460015323992995,0.457259873027237,0.454843057962642,0.452970925350985,0.450564240604617,0.446810828476497,0.442421268467079,0.437475138168307,0.432616340884927,0.427521963640389,0.422274935914604,0.417506647015694,0.413216560509554,0.409615692053187,0.406428571428571,0.402744739249771,0.399810988063072,0.396681443172023,0.393397038773411,0.389756551042938,0.386127709564098,0.383427968940484,0.381397635165822,0.379374883024518,0.377258601666177,0.375310528391167,0.373365538369932,0.370959439983529,0.369092153284672,0.367533952251102,0.366890710358803,0.367080621737087,0.366982410897309,0.36660291946065,0.366341432658433,0.36682422861366,0.36803977913852,0.369113575953206,0.369373935172206,0.370094791560493,0.371180240393872,0.371794828670705,0.371686542747014,0.371626128114498,0.371926116377747,0.37234962684723,0.37231982377255,0.371719507314687,0.370675256848569,0.369742659723784
"51","AI18A05",-59.705065,-1.682911,0,0,0.0354609929078014,0.140909090909091,0.247619047619048,0.293023255813953,0.329181494661922,0.362869198312236,0.372146118721461,0.370892018779343,0.374208860759494,0.399190829399865,0.433546140452699,0.45959595959596,0.483281319661168,0.507274872198191,0.524578651685393,0.532217308907138,0.530983513359864,0.524258125294395,0.531422924901186,0.532996632996633,0.530600377961913,0.531325148715353,0.530196863530197,0.528861308116627,0.532279314888011,0.53577909270217,0.538937927107061,0.539985800038727,0.534274786701971,0.530814360299263,0.528737336298493,0.524349687941324,0.520090978013647,0.520076556519022,0.520605642496641,0.518394422445595,0.515784146264313,0.509789981930744,0.498888024018681,0.489907441301051,0.483204452543959,0.478623541986152,0.476135040745052,0.47508630370586,0.473246323094515,0.470066269796698,0.465078630897317,0.459558325430159,0.454362036962311,0.45085210215989,0.449888968955426,0.450303004738404,0.450288543025868,0.450763580127586,0.449101648419544,0.446574660311588,0.444162263119534,0.442665119639222,0.441870749015562,0.440641028240112,0.438704575188924,0.436569481827251,0.434062990839182,0.431073763165735,0.427801332013168,0.424873221004417,0.42125199677353,0.41761983091695,0.413433764386971,0.410082056578872,0.406042997449068,0.402289711124438,0.399068028678052,0.396011974224973,0.392614164598969,0.389201827401454,0.385976328954325,0.382352941176471,0.3789651157682,0.376107873044026,0.373104298050878,0.370774517792703,0.368938594848237,0.367236602662902,0.365917120995858,0.36432602081081,0.362847407565567,0.36152974922215,0.360617492516333,0.360542334219041,0.361178250781802,0.361991039377091,0.36253060093304,0.362617356764564,0.363104647486563,0.363948084436473,0.364865007363874,0.365808798250801,0.366741899569121,0.367537995121614,0.368182462561538,0.368484309346254,0.367794075849882,0.367080679566119,0.366857573116577,0.366675284159402,0.366314027376045
"52","AI19A01",-59.445706,-1.791642,0.514285714285714,0.384615384615385,0.297872340425532,0.324324324324324,0.356687898089172,0.373831775700935,0.380952380952381,0.384507042253521,0.378995433789954,0.370300751879699,0.346550356859635,0.315789473684211,0.298082510168507,0.293164556962025,0.297020898176968,0.296893432953205,0.291549295774648,0.283643239836117,0.270531400966184,0.253590769955263,0.252275425405619,0.254337207343776,0.253521126760563,0.246582278481013,0.250472694917139,0.248250714496896,0.243958168556112,0.255579212995821,0.272753148793852,0.285114627058444,0.293332549388523,0.293896006028636,0.287550042010577,0.284439182112118,0.283235777150798,0.281768819094496,0.280383330913315,0.284113225435092,0.290084788661098,0.294504517849208,0.297973480110083,0.302248953974895,0.308425251132559,0.313146336362158,0.316649822032781,0.319310430876726,0.320229481694695,0.319094771914718,0.320071882283864,0.320998526597456,0.323751573646664,0.326224535361779,0.330357930649099,0.334509666080844,0.337104650693501,0.336525448850967,0.334342523139281,0.332847234572292,0.331089929737055,0.328549848942598,0.325897462890831,0.323359787555366,0.319356697165288,0.315189670910853,0.311892873354517,0.3081533931576,0.305224316387241,0.302194341983659,0.299120489741683,0.296075281156759,0.293489853355059,0.292268625453711,0.292244171659739,0.292882123435826,0.293769690314653,0.29438398904193,0.294962256948293,0.295230976229631,0.295729068017686,0.297326450855039,0.298859286353726,0.300435374876466,0.302375517971061,0.304261339191262,0.305613879442062,0.306734915345389,0.308210683950675,0.309783154072817,0.311191284348573,0.312578654562182,0.313610093782416,0.314844431220375,0.315638896286791,0.315912037164731,0.316859390878576,0.317749240167314,0.318376665392194,0.318984448286149,0.319748048323544,0.320781765676568,0.322220839373951,0.323634651910714,0.324262410227826,0.32477729268662,0.325662579511086,0.326534564191939,0.327374106264155,0.328686503083524,0.330318455380376
"53","AI19A02",-59.445625,-1.791695,0.457142857142857,0.35,0.285714285714286,0.288990825688073,0.337539432176656,0.361948955916473,0.372549019607843,0.373949579831933,0.369318181818182,0.367577756833176,0.344145569620253,0.314939434724092,0.295005807200929,0.29128672745694,0.294274300932091,0.29416403785489,0.288326300984529,0.281299274676758,0.269307495012824,0.253468140136374,0.251977848101266,0.253198653198653,0.252651460119134,0.245887117185523,0.251417769376181,0.249088939229784,0.243868131868132,0.255024036567105,0.271718249733191,0.283702603191008,0.292222679442713,0.293487621097955,0.287098368759268,0.284289617486339,0.283138873678447,0.281446479478268,0.280071161456631,0.283581078793214,0.289175681660024,0.293608955754309,0.297057514740238,0.301858191987037,0.307993498817967,0.312270423583019,0.316047267615533,0.318839675608235,0.31955591489026,0.31880369074133,0.319740236633752,0.320754077812971,0.323505680351149,0.325957066740583,0.330275094467234,0.334495459274046,0.336827092555467,0.336164344721818,0.334099276060584,0.332534807049169,0.330873644893869,0.328689161531811,0.325941603226248,0.323323739257337,0.319455564451561,0.315215345230028,0.311933185057419,0.308207294204245,0.305064662468684,0.302057606437789,0.298981383357322,0.296042111383999,0.293330864654694,0.292096466436165,0.291963193595018,0.292685885254518,0.29343059014229,0.293963204657446,0.294463872334138,0.29471707591288,0.295317492592808,0.296985304914552,0.298610005107449,0.300124473126092,0.302045315115783,0.303846990884843,0.305214648331608,0.306338535414166,0.307763937371903,0.309348186060515,0.310829748330583,0.312252672868648,0.313238320249981,0.314460236313216,0.315299358071714,0.315614225199488,0.316513390640218,0.317375539741526,0.318066176470588,0.318650549750734,0.319354577948666,0.320442121910132,0.321863553344568,0.323314680710994,0.32401500212659,0.324580690138135,0.325434483099488,0.326276738352231,0.327141061667793,0.328455194810854,0.33009529069784
"54","AI19A03",-59.445209,-1.792028,0.138888888888889,0.1875,0.184397163120567,0.195454545454545,0.246056782334385,0.287703016241299,0.313167259786477,0.323033707865169,0.329931972789116,0.325800376647834,0.318541996830428,0.304845222072678,0.286461359674608,0.276962025316456,0.274466192170818,0.273120818575364,0.272151898734177,0.267276743452193,0.261450924608819,0.250881730543146,0.250197628458498,0.248525695029486,0.246477850399419,0.246296061795619,0.253835890593729,0.25150290726323,0.243430881448282,0.251005441211261,0.267369020501139,0.275768535262206,0.284932956951306,0.28756727664155,0.284471681328457,0.283580730352427,0.281694886698677,0.278959903174169,0.277783828922049,0.280162491536899,0.284046692607004,0.288735523236871,0.292892497636394,0.298429045664846,0.304839305504248,0.3087114168836,0.312532946758039,0.314853708748362,0.315971058494174,0.316588369612008,0.316916069109091,0.318630689228789,0.321849281910602,0.324299353249153,0.328759669402041,0.332864734163691,0.334665428759806,0.334059390627417,0.332295412141207,0.330400550193279,0.329719387755102,0.328535779173872,0.325837018319646,0.322715341191256,0.319203358391096,0.315480895915679,0.311689254817948,0.307740165967104,0.304160530814672,0.301127767282482,0.298142245913178,0.295333338434346,0.292544918605857,0.290922784492343,0.290447692724733,0.29111467500438,0.291482575618938,0.291588713922413,0.291694630355944,0.29210567229152,0.292893082491837,0.294635595517802,0.29679931460958,0.298628102529035,0.30009514945744,0.301478924565737,0.302664524269548,0.303931313655157,0.30520641278814,0.306871573108538,0.308536145945008,0.310112301043167,0.311128705828556,0.311981353522663,0.313056038604462,0.313665611959824,0.314257008788172,0.315229043092975,0.315996132310283,0.316356787802765,0.317126749474543,0.318404351144513,0.319758758947312,0.321141021336546,0.322285555938637,0.323053822325129,0.323900196776814,0.324622981772409,0.325602283742563,0.326989217326641,0.3285665073296
"55","AI19A04",-59.444362,-1.792454,0,0,0.0354609929078014,0.0675675675675676,0.104761904761905,0.14018691588785,0.185185185185185,0.21830985915493,0.238312428734322,0.245300751879699,0.254358161648177,0.259784075573549,0.261904761904762,0.258996452103396,0.250666666666667,0.24163715072806,0.239000351988736,0.2410967538607,0.246306818181818,0.251707087355781,0.248911753066878,0.242587601078167,0.243137254901961,0.249968358435641,0.255115658362989,0.255394620159622,0.2553827225591,0.253055752700891,0.256652910203501,0.266757070902751,0.271856076194956,0.276749192680301,0.281526521330763,0.283365218183475,0.282080437986945,0.277688791655272,0.276291429193742,0.277156982256535,0.278966019110296,0.282874663032852,0.289491242702252,0.295049815642896,0.299906440811503,0.30447816690293,0.307656816434143,0.31018922852984,0.312212912764909,0.313223016734679,0.314282664009537,0.316600616468516,0.319699782099911,0.323950602075698,0.32745614164081,0.329949952201541,0.330494679205177,0.331309772381615,0.330664195242509,0.329077005157389,0.328834984625897,0.328998500322923,0.325946435339201,0.322386758698979,0.320004686996514,0.316761243330228,0.312473899228325,0.308144629837353,0.30414360432641,0.300453088196807,0.297737212999359,0.294982136436315,0.292521793229101,0.290453782477081,0.289337596441232,0.288938154472312,0.289069291657679,0.288381413813441,0.287867499923037,0.288369422866472,0.289781310279114,0.29175232114216,0.294315042536949,0.296585360641901,0.297491356227416,0.29829623105658,0.299077811786857,0.300163257466628,0.301628082194986,0.303382625274815,0.305101936413742,0.306806396320163,0.307740509598367,0.308468916724179,0.309657451607827,0.310664538881337,0.311515039533147,0.312103156691042,0.312822831765359,0.313604065657201,0.314418277680141,0.315685977915595,0.317080226171135,0.318279973402329,0.319737469551881,0.32120021071824,0.322054266798889,0.322773415634125,0.324013387047528,0.325386496865614,0.326993210061067
"56","AI19A05",-59.442155,-1.793954,0,0,0,0,0,0,0,0.00562587904360056,0.0285388127853881,0.0489181561618062,0.0679841897233202,0.0917060013486177,0.116656993615786,0.145316455696203,0.168149466192171,0.189390962671906,0.202954625395709,0.209911616161616,0.214387261870913,0.212285243586726,0.2300395256917,0.247306397306397,0.245425501016555,0.25,0.254919399666481,0.259657075285771,0.263943785682916,0.259247574729868,0.250053369387319,0.241381536475145,0.241736266321609,0.251453488372093,0.262478995749728,0.266511797394552,0.266708780795957,0.269328436926202,0.270717630404007,0.271502555596926,0.27358430876305,0.276023461105516,0.278522183920827,0.27867395226019,0.281597872130825,0.287055324488231,0.292367854475153,0.29661210822952,0.300035486160397,0.303481842006739,0.306504412183319,0.309797611990854,0.313873914587301,0.315368984945045,0.314264705882353,0.315674778916586,0.317020675553881,0.318004304844884,0.320559084505302,0.322195477666979,0.322214756693353,0.321500892085071,0.319913246720431,0.317620707828273,0.315810029682862,0.313796900143982,0.311094970038133,0.307333701376657,0.30379446907897,0.299699016897584,0.296231563130215,0.29328600281535,0.290841492497519,0.28849740337991,0.285620946833578,0.283186556252569,0.280991627505703,0.27992491026015,0.279941631366368,0.280665666054739,0.281646360240075,0.28323497020868,0.285025428103821,0.286264537601436,0.28761717592376,0.288839398694134,0.289876431243623,0.290291602444985,0.290997243528845,0.291958416771963,0.293470814835903,0.294843642865202,0.296302882498391,0.297654025596205,0.298369003809155,0.299368353028793,0.300400323338081,0.301685875060183,0.303127447051774,0.304407832312602,0.305862048360053,0.307372061523229,0.308487951239858,0.309435167171952,0.310742017591906,0.312121460657144,0.314030361633374,0.316125167169942,0.318077932087329,0.320094116280083,0.322297697405881
"57","AI19A06",-59.437751,-1.796222,0,0.0617283950617284,0.121428571428571,0.141552511415525,0.141955835962145,0.128504672897196,0.125,0.138028169014085,0.148063781321184,0.151173708920188,0.156645569620253,0.168236877523553,0.169953596287703,0.174595141700405,0.168519341929747,0.162194159431728,0.162513162513163,0.171968503937008,0.179070430567437,0.196336308125881,0.205533596837945,0.223045822102426,0.234020918070889,0.24551201011378,0.252282342462703,0.250713934022649,0.24622144112478,0.243827403959927,0.245835113199487,0.247272961982831,0.248278297722055,0.252771499300398,0.255200355748802,0.253884357770994,0.252105440458144,0.253152695896615,0.252033996803719,0.254398430098795,0.26111023248458,0.268299908167195,0.273791320303595,0.278644812171594,0.28138624104042,0.28486115952132,0.289298503855702,0.289383383591557,0.287936439090748,0.287703537338574,0.288625482762917,0.291376712212797,0.29360122649883,0.294754512412986,0.295528401488082,0.296936724164593,0.298801243155246,0.300591593952595,0.301710077596007,0.302442784299775,0.302421191690962,0.302735422572983,0.30256356266779,0.303271710046218,0.303607517695875,0.302515788383891,0.300907852927826,0.300352242258556,0.300187045610353,0.298706184470942,0.296353701258135,0.294114046095926,0.291246963322865,0.288317110086149,0.285531574740208,0.282914864081726,0.280262186235876,0.278084329096583,0.2765183233179,0.275664944508228,0.274595021730541,0.273861967694567,0.273933935583075,0.274067899849325,0.273842698498523,0.27319843302392,0.272962528465944,0.273484655683231,0.274390529221843,0.275078809666102,0.275640113165246,0.276134687147444,0.276531783096719,0.277496063577867,0.279340563571221,0.28124002537741,0.283475054179835,0.285726106743897,0.287910205222097,0.289646025333199,0.291278003106965,0.292905816584038,0.294625558366073,0.29681893890019,0.299182255788327,0.301960660599082,0.305080871359553,0.307769584333139,0.310584949959683,0.313960378783478,0.317593267434975
"58","AI20A01",-59.692408,-1.775501,0.294117647058824,0.275,0.257142857142857,0.202764976958525,0.184952978056426,0.170900692840647,0.15742397137746,0.152875175315568,0.148863636363636,0.147973609802073,0.153481012658228,0.17722371967655,0.214202561117579,0.251518218623482,0.280818869603916,0.299960583366181,0.312829525483304,0.331336696090794,0.343696520250998,0.350741002117149,0.35349940688019,0.359069453809845,0.356271777003484,0.360390021527162,0.368538076709283,0.373731402108582,0.367311072056239,0.35810650887574,0.34982206405694,0.341728012398295,0.335529411764706,0.333171834625323,0.331916576060097,0.333409246185379,0.337433650686663,0.339685266898356,0.343187100522952,0.346087427623337,0.349057200708681,0.354878843533385,0.361239361406241,0.366482841535768,0.371028129464506,0.374898314933178,0.376836741417558,0.378532953434686,0.380708257749034,0.382139381690246,0.380965090210313,0.380374021750178,0.379096674250859,0.376842170103331,0.375104771707963,0.37276625659051,0.370379838807336,0.367991647977728,0.365375347544022,0.362925892105357,0.361357839118156,0.360738989580597,0.360021482503343,0.358752710837269,0.358129680436629,0.357581861134903,0.356032064492115,0.354129244249726,0.353433538143841,0.352873826425464,0.351702321167306,0.350977466620758,0.350066285003296,0.349003206668723,0.348088992681249,0.347176270021495,0.346999732031398,0.347229357332674,0.346870170729154,0.346694573179848,0.347095769590555,0.348156849899187,0.349332747542424,0.350824051072468,0.351826047169419,0.352561604526522,0.352687769245177,0.352736387689737,0.353523347823849,0.354318532237316,0.354422552504326,0.354117310145531,0.354103330595239,0.354634607993454,0.354798754115293,0.354515577342906,0.354967606333222,0.356021769464828,0.357230304300352,0.358394467548245,0.359274176542533,0.359736643058516,0.360245146186241,0.360828950053653,0.361132144778942,0.361557825403936,0.36204462539811,0.362513465425628,0.363066406597381,0.363504858176114,0.363805895784577
