epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,2353.21,0.54896,0.48787,1.00029,0.48635,0.6006,0.55238,0.40137,0.99235,1.15838,1.41136,0.000164217,0.000164217,0.000164217
184,2365.73,0.55978,0.49754,1.01571,0.46198,0.63681,0.57859,0.40732,1.07031,1.1169,1.48038,0.000161888,0.000161888,0.000161888
185,2378.3,0.58093,0.49901,1.02902,0.44077,0.58741,0.55714,0.39406,1.04895,1.16639,1.47792,0.00015956,0.00015956,0.00015956
186,2390.82,0.54835,0.48184,0.99223,0.60515,0.47911,0.54091,0.39571,1.00724,1.17172,1.45313,0.000157231,0.000157231,0.000157231
187,2404.55,0.54806,0.51227,0.9995,0.56243,0.52439,0.54829,0.40686,1.01961,1.14076,1.49087,0.000154903,0.000154903,0.000154903
188,2417.03,0.5345,0.47732,0.98798,0.61892,0.51868,0.55264,0.40381,1.02939,1.17326,1.50126,0.000152574,0.000152574,0.000152574
189,2429.55,0.54284,0.49224,1.00152,0.60335,0.52524,0.55958,0.40132,1.05116,1.14676,1.51105,0.000150246,0.000150246,0.000150246
190,2442.07,0.54398,0.51185,1.0051,0.62996,0.49085,0.55472,0.39096,1.0746,1.11852,1.51955,0.000147917,0.000147917,0.000147917
191,2454.56,0.53751,0.48786,0.97889,0.44874,0.57576,0.56092,0.39614,1.04699,1.11393,1.4928,0.000145589,0.000145589,0.000145589
192,2467.07,0.5527,0.50379,1.0011,0.5024,0.58826,0.58938,0.41403,1.00029,1.06177,1.45623,0.00014326,0.00014326,0.00014326
193,2479.6,0.53379,0.45678,0.97961,0.48295,0.63262,0.60865,0.42481,1.00575,1.03938,1.44807,0.000140932,0.000140932,0.000140932
194,2492.09,0.53699,0.47062,0.984,0.52881,0.54765,0.55171,0.41146,0.97547,1.06956,1.42669,0.000138603,0.000138603,0.000138603
195,2504.59,0.53527,0.47485,0.98641,0.46223,0.58869,0.56308,0.4179,0.97941,1.09978,1.43701,0.000136275,0.000136275,0.000136275
196,2517.08,0.545,0.48946,0.99413,0.46852,0.52456,0.54725,0.40011,1.0019,1.14605,1.45279,0.000133946,0.000133946,0.000133946
197,2529.49,0.52399,0.46249,0.98037,0.62847,0.47687,0.56202,0.40799,0.98723,1.10931,1.45759,0.000131618,0.000131618,0.000131618
198,2543.24,0.4984,0.45139,0.98004,0.67469,0.49073,0.57634,0.41785,0.98496,1.10214,1.44398,0.000129289,0.000129289,0.000129289
199,2555.75,0.52987,0.47512,1.00756,0.55014,0.52284,0.58939,0.44,0.97587,1.06979,1.43619,0.000126961,0.000126961,0.000126961
200,2568.25,0.53384,0.49589,1.01755,0.47317,0.60494,0.58502,0.43615,0.99407,1.06207,1.4774,0.000124632,0.000124632,0.000124632
201,2580.77,0.52398,0.50363,0.99786,0.66137,0.48227,0.5874,0.43438,0.98163,1.05244,1.46162,0.000122304,0.000122304,0.000122304
202,2593.31,0.50665,0.4517,0.97735,0.48392,0.52269,0.56117,0.41757,0.99945,1.03112,1.47247,0.000119976,0.000119976,0.000119976
203,2605.8,0.49863,0.46284,0.97613,0.46,0.60401,0.57186,0.41377,1.02538,1.07133,1.49708,0.000117647,0.000117647,0.000117647
204,2618.32,0.49048,0.44646,0.98495,0.5752,0.56967,0.60329,0.44587,1.01416,1.01911,1.48796,0.000115319,0.000115319,0.000115319
205,2630.8,0.52583,0.47749,1.00784,0.50378,0.57508,0.57098,0.42064,1.01661,1.04592,1.47773,0.00011299,0.00011299,0.00011299
206,2643.34,0.50303,0.45354,0.98657,0.44693,0.66593,0.57424,0.42414,1.01195,1.03119,1.46062,0.000110662,0.000110662,0.000110662
207,2655.88,0.52554,0.4602,0.99481,0.50329,0.59391,0.58431,0.41611,1.0219,1.05661,1.47051,0.000108333,0.000108333,0.000108333
208,2668.41,0.51466,0.45414,0.98925,0.52404,0.56378,0.60316,0.44654,1.03529,1.02743,1.49775,0.000106005,0.000106005,0.000106005
209,2682.16,0.51123,0.45152,0.98029,0.52567,0.59651,0.60632,0.45542,1.03234,1.04523,1.47977,0.000103676,0.000103676,0.000103676
210,2694.63,0.4843,0.43153,0.96153,0.5303,0.57531,0.59541,0.42916,1.00631,1.01103,1.45564,0.000101348,0.000101348,0.000101348
211,2707.14,0.50345,0.45202,0.98698,0.49458,0.5746,0.58684,0.42733,1.00898,1.04983,1.47691,9.90192e-05,9.90192e-05,9.90192e-05
212,2719.67,0.49181,0.45645,0.97191,0.4716,0.63598,0.58586,0.43386,0.99006,1.02548,1.48148,9.66907e-05,9.66907e-05,9.66907e-05
213,2732.19,0.4753,0.44405,0.97939,0.42445,0.67978,0.57596,0.42471,0.98543,1.05577,1.471,9.43622e-05,9.43622e-05,9.43622e-05
214,2745.51,0.47594,0.45199,0.96998,0.46131,0.63445,0.60295,0.44059,0.98816,1.09106,1.4606,9.20338e-05,9.20338e-05,9.20338e-05
215,2758.08,0.47145,0.43575,0.96336,0.56305,0.53913,0.5928,0.43915,1.00058,1.04245,1.48153,8.97053e-05,8.97053e-05,8.97053e-05
216,2770.63,0.47388,0.42909,0.97142,0.48062,0.54755,0.5813,0.42621,0.99151,1.01847,1.45796,8.73768e-05,8.73768e-05,8.73768e-05
217,2783.15,0.47504,0.43548,0.96774,0.64589,0.56178,0.5987,0.43723,1.00075,1.07026,1.46559,8.50483e-05,8.50483e-05,8.50483e-05
218,2795.65,0.48144,0.42613,0.96284,0.49931,0.52976,0.57902,0.42802,1.00782,1.07986,1.46601,8.27198e-05,8.27198e-05,8.27198e-05
219,2808.19,0.47883,0.43467,0.96854,0.4685,0.56278,0.56914,0.41557,1.01344,1.08235,1.45513,8.03914e-05,8.03914e-05,8.03914e-05
220,2821.9,0.48547,0.43256,0.96771,0.60004,0.55792,0.57543,0.40654,1.02245,1.0165,1.47056,7.80629e-05,7.80629e-05,7.80629e-05
221,2834.38,0.48059,0.41985,0.96922,0.71239,0.5158,0.59357,0.43112,0.99705,1.07421,1.44097,7.57344e-05,7.57344e-05,7.57344e-05
222,2846.89,0.46939,0.43056,0.95318,0.62802,0.49044,0.56933,0.41452,1.03926,1.05875,1.49874,7.34059e-05,7.34059e-05,7.34059e-05
223,2859.44,0.46544,0.43174,0.95897,0.55814,0.55242,0.57567,0.41422,1.04098,1.06854,1.5097,7.10774e-05,7.10774e-05,7.10774e-05
224,2871.94,0.46601,0.4149,0.9661,0.48292,0.57459,0.56291,0.40894,1.01997,1.06489,1.48568,6.8749e-05,6.8749e-05,6.8749e-05
225,2884.44,0.48912,0.55488,0.99318,0.48917,0.57516,0.56694,0.41384,1.03926,1.04103,1.51124,6.64205e-05,6.64205e-05,6.64205e-05
226,2896.92,0.46954,0.43142,0.95647,0.46764,0.60421,0.57438,0.42147,1.0323,1.03758,1.49336,6.4092e-05,6.4092e-05,6.4092e-05
227,2909.43,0.4588,0.41058,0.95536,0.54478,0.54279,0.59461,0.43892,1.03079,0.99423,1.50653,6.17635e-05,6.17635e-05,6.17635e-05
228,2921.94,0.46626,0.41827,0.96889,0.55312,0.53371,0.58769,0.43381,1.03102,1.03234,1.5107,5.9435e-05,5.9435e-05,5.9435e-05
229,2934.44,0.45449,0.40353,0.95108,0.4739,0.61829,0.57799,0.43069,1.0148,1.01269,1.49219,5.71066e-05,5.71066e-05,5.71066e-05
230,2946.95,0.47736,0.45001,0.96881,0.50416,0.59084,0.58982,0.43591,1.01352,1.01064,1.50199,5.47781e-05,5.47781e-05,5.47781e-05
231,2960.66,0.43702,0.40004,0.94776,0.76286,0.49755,0.57566,0.4268,1.02736,1.05193,1.51747,5.24496e-05,5.24496e-05,5.24496e-05
232,2973.16,0.4373,0.38877,0.94036,0.54711,0.54726,0.58996,0.43453,1.00988,1.04653,1.47724,5.01211e-05,5.01211e-05,5.01211e-05
233,2985.64,0.45179,0.42356,0.95113,0.51573,0.59338,0.61264,0.4553,1.02527,1.02109,1.50586,4.77926e-05,4.77926e-05,4.77926e-05
234,2998.14,0.43118,0.40876,0.94309,0.45897,0.63531,0.59261,0.4435,1.02107,1.03185,1.50192,4.54642e-05,4.54642e-05,4.54642e-05
235,3010.66,0.45588,0.43045,0.957,0.54217,0.54638,0.58145,0.43046,1.01848,1.05465,1.49953,4.31357e-05,4.31357e-05,4.31357e-05
236,3023.19,0.43881,0.3906,0.94982,0.56397,0.508,0.57695,0.43077,1.00638,1.07577,1.48249,4.08072e-05,4.08072e-05,4.08072e-05
237,3035.72,0.42804,0.38841,0.94815,0.45886,0.59363,0.57376,0.4193,1.01561,1.06931,1.4947,3.84787e-05,3.84787e-05,3.84787e-05
238,3048.28,0.43719,0.38624,0.94529,0.472,0.57839,0.57159,0.41351,1.00331,1.08555,1.47621,3.61502e-05,3.61502e-05,3.61502e-05
239,3060.78,0.45129,0.40093,0.9696,0.49055,0.58594,0.57589,0.42234,1.00603,1.04967,1.48159,3.38218e-05,3.38218e-05,3.38218e-05
240,3073.31,0.43103,0.41659,0.9496,0.49314,0.57666,0.58376,0.43177,1.01137,1.04875,1.4851,3.14933e-05,3.14933e-05,3.14933e-05
241,3087.65,0.32864,0.24005,0.86,0.53898,0.51435,0.57063,0.4236,1.00791,1.06495,1.47448,2.91648e-05,2.91648e-05,2.91648e-05
242,3100.23,0.31724,0.25056,0.84872,0.45296,0.63029,0.6046,0.44769,1.00745,1.01112,1.50028,2.68363e-05,2.68363e-05,2.68363e-05
243,3114.23,0.31436,0.22322,0.84915,0.47317,0.58255,0.56789,0.41613,1.02265,1.05014,1.51202,2.45078e-05,2.45078e-05,2.45078e-05
244,3126.74,0.30766,0.22562,0.8478,0.47475,0.58562,0.57235,0.41652,1.02523,1.06676,1.51643,2.21794e-05,2.21794e-05,2.21794e-05
245,3139.22,0.32943,0.23216,0.86323,0.49599,0.56443,0.57805,0.42119,1.02577,1.06719,1.52305,1.98509e-05,1.98509e-05,1.98509e-05
246,3151.73,0.31079,0.23831,0.84128,0.4988,0.55209,0.57552,0.42168,1.01531,1.07364,1.50812,1.75224e-05,1.75224e-05,1.75224e-05
247,3164.24,0.285,0.20772,0.8273,0.56946,0.49498,0.57134,0.42425,1.01504,1.07073,1.50294,1.51939e-05,1.51939e-05,1.51939e-05
248,3176.69,0.28109,0.20535,0.8282,0.58182,0.50193,0.57678,0.42668,1.0174,1.07311,1.50452,1.28654e-05,1.28654e-05,1.28654e-05
249,3189.18,0.29857,0.21714,0.83952,0.55063,0.54016,0.57945,0.4278,1.02088,1.07157,1.50929,1.0537e-05,1.0537e-05,1.0537e-05
250,3201.68,0.29497,0.21264,0.82811,0.56261,0.53366,0.5777,0.42947,1.02025,1.07039,1.50979,8.20848e-06,8.20848e-06,8.20848e-06
